text,at,label
"Mantap, sangat mempermudah proses pembelian",2021-03-18 0:28:28,positif
Sya ksh bintang 1 dlu..soal nya liat yg komen pda gk baik..sya bru x ini instal toko pedia krna ada notip d hp sya ....sya mendaptkn hadiah udh gtu timbul putaran apa tuh namanya..trs sya putar dapet hadiah se besar kurang lbh 400 rbu..stlh itu sya di suruh instal aplikai toko pedia ini...nah mka nya sya coba skrg...tp saya ksh bintang 1 dlu...klo brhasil bgs dan bnr.bru saya pol bintang nya,2021-04-05 6:42:21,negatif
"Kesel sama tokopedia apa apa dibatalkan gatau apa orang tuh lagi butuh barangnya urgent tapi malah seenaknya dibatalin,kecewa Banget sama tokopedia!!",2022-06-23 4:41:34,negatif
"Saya pikir beneran bisa lansung jual hp , ternyata HOAX , Tidak dapat menemukan model hp anda, padahal sudah keluat type hpnya",2019-12-22 22:27:10,negatif
Produk yang di tawar menarik dan sangat membatu,2020-09-13 11:37:10,positif
"Beli pelatihan ditokopedia di skillacademy sangat mudah dipelajari, mantab",2020-09-11 18:26:10,positif
belanja lebih mudah dan terjangkau,2019-07-14 11:00:37,negatif
"layanan bagus, cepat dan mudah dipahami",2021-03-10 11:31:31,positif
Gak ada promo,2022-06-19 15:19:18,negatif
Tolong sertifkat sy untuk pembelian 2 aku. Prakerja yg berbeda segera di proses karna sy kesulitan kasih reting di karenakan sudah kasih reting di pembelian kelas yg sebelum nya ? Tolong jangan persulit kami.......,2020-09-13 6:28:10,positif
maaf dah banya bukti n komplen dari konsumen tokopedia bodong. modus... dapat hadiah samsung S9 ternyata ... dimodusin di suruh downlod aplikasi.... di suruh blanja pula👀🤧🤧🤧,2019-03-24 3:19:43,negatif
Apk aneh katanya promo pengguna baru pdh tp gak bisa aneh banget deh,2022-02-16 13:54:44,negatif
Transaksi udh selesai eh pas buka tokped dibatalkan dananya masuk ke akun tokped tapi gabisa dibelanjain haha kecewa berat,2021-10-21 10:09:47,negatif
Tokopedia semoga menjadi platform di prakerja trz dan selalu suskes trz..,2020-09-21 11:48:59,positif
Aplikasi ini sangat membantu prakerja dalam mencari pelatihan metode pembayaran nya pun sangat mantap dan ada potongan harga jika ingin membeli kelas mantap banget Tokopedia terimakasih tokopedia,2020-09-02 14:44:19,positif
"Saya sangat tidak merekomendasikan aplikasi TOKOPEDIA karena proses dalam berbelanja yang cukup lama, dan saya memesan barang dari TOKOPEDIA dan saya memilih pengiriman instan (3 jam), namun barang belum sampai, dan kadang kondisi barang kurang bagus tidak sesuai dengan yang ada di gambar, saya harap TOKOPEDIA mendengar pesan saya. #JANCOK",2020-02-26 16:55:05,negatif
Terima kasih tokopedia yg telah memberikan fasilitas dan penenjang saya dalam mengikuti platihan prakerja saya..,2020-09-14 4:08:58,positif
"dalam melayani pelanggan terlayani secara baik,tepat,dan cepat.",2019-03-14 16:04:10,positif
"haii tokopedia, please check email. saya baru saja bertransaksi dengan kupon cashback 300rb, tapi kenapa cashbacknya tidak masuk?",2019-04-29 0:34:36,negatif
kenapa ya jualan di topet sering barang kembali mulu padahal barang sesuai ada di foto yang di jual original masih juga di komplen karna pembeli banyak yang cari alasan ga cocok jualan di topet kecewa,2019-05-20 13:16:53,negatif
Baru pertama x saya daftar susahnya minta *ampun*.... Kode katanya sudah di kirim.padahal satu pun belum ada yg masuk.hadeuuuh....,2020-11-23 15:34:35,negatif
Pusat belanja online lewat aplikasi yg membuat kita mudah berbelanja dan sangat bisa di percaya...thanks toped,2022-07-02 2:09:50,positif
Alhamdulillah udah beli pelatihan Dan udah selesai. Semoga sertivikat cepat diproses lah makasih tokopedia,2020-09-11 5:00:11,positif
"Tokopedia kenapa verifikasi ktp dipersulit sekarang, padahal udah mnggunakan ktp keluarga terdekat, selalu aja ditolak, udah dilakukan berkali2 , foto ktp udah jelas, wajah nya juga udah jelas, yg anehnya jika ditanya cs nya selalu jawabannya itu2 aja😌",2020-12-16 4:49:59,negatif
Terimakasih tokopedia. Aplikasi ini membantu untuk mempermudah saya berbelanja.,2021-03-04 13:46:58,positif
"cek order saya, sungguh terlalu, kecewa, sampai sekarang barang belum di terima",2022-04-03 9:43:08,negatif
"Aplikasi apa ini,pake promo di blokir karena melanggar syarat.padahal gak ngelanggar apapun,sangat sulit dimengerti IDGAF",2022-06-07 9:49:32,negatif
"Sebenarnya pengen banget pake tokopedia, udah pake dua hp, satu realmi satu samsung tapi tetap saja koneksi selalu terputus tiap kali mau buka tokoku, padahal jaringannya bagus., Jadi susah tiap mau tambah/update produk., Akhirnya aku pindah deh ke aplikasi sh**pe & buka****k yang koneksinya mendukung., Selamat tinggal tokopedia",2020-10-16 11:57:09,negatif
Parah masa serba 23rb blom jg 1 menit barang udh abis.. Gmn cerita.a Apa org tertentu doang x ya yg bisa menikmati.. Bad service,2019-05-23 12:29:46,negatif
"Terima kasih tokopedia, dengan pelayanan yang baik dan cepat, sehingga dapat menyelesaikan pelatihan tanpa ada kendala sama sekali, semoga kedepannya tokopedia menjadi layanan yang terbaik",2020-09-10 14:26:09,positif
"Masih banyak toko yang gak bertanggungjawab dan penipu, udah berhari hari tapi paket belum juga dikirim. kecewa sama Tokopedia, gimana mau maju kalo toko kayak gitu gak di saring",2020-06-07 4:00:39,negatif
"Belanja disini ko agak ribet,klau boleh saran tolong lebih simple,saya mau belanja disini jadi gk jadi#mf",2021-08-20 16:43:53,negatif
sangat baik dan murahhh kalo bisa untuk pembulatan emas pas cek out bisa pembeli yg nentuin pembuatan emasnya. sukses terusss kalo bisa tambah investasi koin mata uang dinar dirham.makasih,2019-08-13 5:39:57,positif
Terimakasih toko pedia telah menjadi platfrom pembelian pelatihan yang terpercaya dan kompemanten sehingga sya bisa menyelesaikan semua tahapan pelatihan pemograma kartu prakerja,2020-09-22 8:06:57,positif
Cukup puas belanja di tokped selain aman cukup praktis memudahkan belanja keperluan dr makanan sampai keperluan sehari semua tersedia di tokopedia 😘😀👍👍,2018-10-13 4:47:02,positif
Anjir ini app kenapa padahal dah selesai donlod tiba-tiba keluar sendiri terus donlod ulang awikwokwokwokwikwokwikwokwik,2021-08-12 2:59:10,negatif
mudah dan praktis berbelanja,2021-01-07 13:50:55,positif
"Tokopedia wuuasik pol.. gratis ongkos kirim.. kebutuhan sehari-hari ada.. kebutuhan bermusik saya ada.. pokoknya selalu ada, selalu bisa..",2021-08-04 6:17:05,positif
Saya sangat kecewa dengan Tokopedia. Saya tidak menerima barang apapun tetapi transaksi saya diselesaikan. Bagaimana ini pelayanan dari tokopedia,2019-10-28 2:17:24,negatif
Sangat kecewa aplikasinya cuma kah PHP..?orderan saya d cancel...padahal saya coba numpang alamat saudara saya..tetapi knapa d batalin otomatis em toped..?klw BLH masukan klw mau promosi jg piih..?saya sangat kecewa SM aplikasinya..?,2021-11-27 22:49:05,negatif
iklan mulu di uc browser.. ganggu browsing,2019-06-15 16:33:49,negatif
Sangat membantu dalam kebutuhan belanja online,2020-08-31 2:19:37,positif
Wah 😁😁 aku seneng banget belanja di TOKOPEDIA soalnya pengantaran barang ku cman 2 hari dan itu sangat cepat aku suka dengan aplikasi ini Terima kasih TOKOPEDIA aku dukung semoga aplikasi ini selalu sukses amiii nnnn,2019-10-06 13:38:38,positif
"Toped emang yahud, banyak transaksi yg bisa kita lakukan disini, mau belanja bisa, mau jualan bisa, PPOB ada, dan lain sebagainya. Terus kalau ada masalah dgn transaksi sangat mudah ditanggapi di fanspage topednya. Bestlah, perbanyak terus cashbacknya yah 🙂",2020-09-06 2:56:09,positif
"Belanja di Tokopedia aja,, harga murah bersaing, banyak promo seperti gratis ongkir, cashback dan lain lainnya Terima kasih & sukses selalu. . .",2021-01-17 5:47:49,positif
saya prnah dnger kta temen2 memang bagus toko pedia jd saya jga trtarik. saya mau brgabung. ni saya ada masukn saya dpt hadiah hp sdh di kirim ke tmpt saya sekarang saya lg nnggu hadiah benar apa tdk. trus gmana mau ngirim ke tmpt saya alamat saya aja belum d minta trims.... itu masukn utk kta smua.. !,2019-07-20 12:16:44,negatif
Terima kasih tokopedia.. banyak promo yang menguntungkan buat saya. Apalagi kalau sudah member level Diamond. Cashback suka2 tiap hari. Beda dgn marketplace lain.. semakin tinggi belanja semakin pelit memberikan promo wkwkw. Tokopedia tempat saya belanja dan aplikasi mudah digunakan. Long life tokopedia!,2021-01-30 18:38:34,positif
"Beli pelatihan di tokopedia cepat sih, cuma sertifikat nya lama banget muncul d dashbord... Mohon lebih d perhatikan kak... Nnti bintang nya aku ganti kalau sertifikat nya sdh muncul...",2020-09-03 22:13:24,negatif
"Maaf ni, bukan mau jelekin tapi fakta yg di alami kek gini ada nya. Awal nya msh bisa di maklumi tapi ke sini sini nya kek nya bnr bnr ngak liat keluhan pemakai nya. 1. Setiap cekout barang, barang pesanan saya baru di proses setelah 2 hari bahkan ada yg 3 hari. Dan itu baru di proses blum di pickup dong.. Blum pas baru mau pick up nunggu 1-2 hari lagi baru di pickup. Bisa ngak lebih cepat lagi ini meresahkan woy kadang barang yg di butuhkan smpai setelh acara nya kelar kan gokil njim. .",2020-12-25 3:14:42,negatif
"Kecewa banget ... ikut belanja di Tokopedia program WIB sudah berhasil masuk, 1 hari berikutnya status di proses, 3 hari selanjutnya ada pemberitahuan barang kosong diminta ganti barang atau cancel",2020-08-03 3:19:45,negatif
Terimakasih sudah menjadi mitra prakerja dan sangt membantu saya menyelesaikan pelatihan pada Skill academy.,2020-09-17 5:00:53,positif
Mitra pelatihan yang sangat tepat untuk dipilih,2020-09-25 20:09:45,positif
"Sialan banyak banget iklannya, ganggu orang lg browsing aja",2020-09-20 16:21:48,negatif
aplikasi cakap telah memberi saya pelatihan sangat memuaskan,2020-10-05 13:50:00,positif
"Aplikasi yg baik penggunaan mudah, terimakasih Tokopedia.",2018-12-10 7:52:58,positif
tgl 18 agustus 2019 beli voucher google play 150k dimasukkan malah muncul pesan 'ada masalah dengan kode tersebut'.. tgl 21 cs tokped suruh hubungi cs google malah minta data ini itu... dibilang kode tersebut uda aktifasi ? kalo uda dr awal di aktifasi kenapa dr awal di redeem muncul pesan tersebut ? apa baru aktifasi tgl 21 pas dihubungi ? sumpah lepas tangan habis waktu aja begini... buat temen yg beli voucher game terutama google play masih banyak situs jual voucher lebih baik penangganan nya... delete akun rugi 150k,2019-08-21 5:55:41,negatif
"Merugikan sekali bertransaksi tiket pesawat di Toped. Saya tidak merekomendasikan. Saya pesan tiket lebih dari 10 jam tidak ada perkembangan padahal tiket mau dipergunakan keesokan hari. Saya lihat di detail transaksi malah menghilang transaksinya. Kalau pesan dari tempat lain nanti diproses pesanan kita. Kalau tidak, perjalanan jadi terhambat. Terimakasih atas pengalaman yang sangat-sangat tidak menyenangkan.",2022-07-14 2:03:16,negatif
"ga' salah beli pelatihan di tokopedia. semua lancar""saja. penyampaian meteri dan webinar sangat jelas dan bermanfaat. terima kasih TOKOPEDIA",2020-11-12 13:25:45,positif
"Kapok pake Tokopedia,ganti nomor harus verifikasi ke nomor yang sudah tidak aktif lagi.makan tuh verifikasi kartu mati,yang Nerima SMS verifikasinya hantu.kecewa sangat berat!!!!",2021-03-14 13:14:23,negatif
Bagus dan banyak barang murah kwalitas bagus,2021-10-14 2:40:13,positif
Barang bagus dan pengiriman ok dan bs lbh murah,2019-10-24 5:28:31,positif
"Payah, saya sudah melakukan pembayaran tapi distatus nya masih menunggu pembayaran nya, saya cek pembayaran nya berhasil di indomart nya tapi di aplikasi nya menunggu pembayaran nya terus.. saya cari nomer callcenter nya gak ada..",2021-08-09 10:55:18,negatif
aplikasi online ini mempermudah saya untuk membeli kelas pelatihan dalam program kartu prakerja.,2020-08-30 9:42:42,positif
aplikasi parah...update terus pdhl gak bnyak fitur yg baru. Mana updatenya susah kepasang lagi. Selain itu didalem aplikasinya juga lemot parah gk kaya toko orens sama toko merah.,2021-05-24 3:50:04,negatif
Terima kasih Tokopedia Aplikasi ini sangat membantu saya Mempermudah saya untuk berbelanja,2021-03-31 8:00:22,positif
Barang yg sudah dijual berkali kali dan ditolak transaksinya saat saya membelinya. Saya tidak terima. Dana yg dikembalikan pun tidak bisa digunakan untuk apapun. Saya tanya konsistensi kalian dalam melayani customer dan keseriusan kalian dalam menangani pesanan saya.,2020-10-10 12:47:05,negatif
"Trimakasih tokopedia telah membantu saya ,good job good job",2020-09-14 16:12:53,positif
Terima kasih jadi Sarana belanja setia yang selalu bisa di andalkan,2022-06-19 10:12:55,positif
"Promo dipakai tidak bisa , mending pake shopee",2022-07-27 7:37:44,negatif
"Mantap, recomended flatform dan pelatihan",2021-03-12 22:52:05,positif
"sangat bermanfaat untuk saya ikut pelatihan prakerja,semoga cepet cair🙂 sukses terus tokopedia❤",2020-09-21 15:19:47,positif
"sangat mudah menggunakan aplikasi ini, terpercaya dan aman",2022-04-11 22:28:38,positif
"Terimakasih sangat membantu saya untuk membeli pelatihan yang bermanfaat ,mitra prakerja Paling reccomeded",2021-03-22 23:39:20,positif
Selalu senang dan puas belanja d tokopedia..pelayanannya sangat baik dan jga terpercaya..nyaman dan gak was was..dan gak pernah ngecewain saya sbg pelanggannya..tq tokped,2020-12-15 8:30:09,positif
Tetep konsisten dan memperbanyak inovasi- inovasi lagi kedepanya. Dan yg harus jadi perhatian soal Pelayanan pengaduan. Tapi untuk kesemuanya mantap sih. 👍👍👍,2021-09-23 3:13:02,positif
Kantuk.... Belanja mudah dan barang mudah didapat sesuai keinginan,2020-01-19 13:43:17,positif
Aplikasi bagus tapi mohon jangan terlalu sering ada iklan tokopedia ya do game sama youtuba ya ya ya😁😅,2020-12-02 2:58:50,positif
"Tokopedia kurang fair dan membela Penjual lebih dari Customer.. Penjual yg Nakal tidak ditindak dan Kesalahan mereka ditutupi selalu.. Seringkali Customer mudah dipermainkan,.. Dirugikan dengan Ongkir dan ongkir kirim balik barang. Reaponnya? Cuma Maaf dan kita gigit jari.. Sangat mudah Penjual mengancam dan membohongi spy kirim duit dulu, dan mereka tidak takut karena tahu Tokopedia tidak akan melakulan apa2 bahkan Mendiskreditkan mereka sekalipun jelas2 salah.. Sejauh mana bisa bertahan?..",2019-06-22 15:17:36,negatif
"Jangan pake aplikasi ini pengembalian dana lama, padahal sudah di acc sm penjual untuk pengembalian dana, sampai saat ini pengembalian dana belum diselesaikan infonya suruh tunggu dan tunggu, janjinya di info di tanggal 24 november 21 gimana ini",2021-11-26 4:16:41,negatif
"Tokopedia bagus,tapi akhir akhir ini,selain ongkir naik,tambah lagi pengiriman lama.",2022-08-11 7:18:06,positif
"Mau belanja karena awalnya dapet cashback, tapi setelah barang diterima.. cashback tiba2 hilang.. payahhh",2022-07-24 4:43:59,negatif
"Sangat bantu saat wabah virus Corona, bisa beli pulsa token pra bayar dari rumah.",2020-04-03 15:16:05,positif
Apps pilihan saya utk belanja online. Simple dan nyaman dalam bertransaksi. Masukan saya utk toped perbanyak flashsale nya...,2020-09-07 16:31:54,positif
Tolong untuk pelayan costumer service nya untuk pelaporan masalah diperbaiki saya mencoba mengembalikan dana yg di refound karna di cencel tapi saldonya malah hilang ga masuk masuk tapi notif nya ada masuk tapi saldo nya tidak nambah di tokped sudah lapor melalui akun sosmed tokped dan tokped nya langsung tidak ada solusi yg ada nanya trus padahal udah dijawab,2021-11-05 11:16:53,negatif
Mantap Tokopedia banyak barang berguna di kehidupan sehari-hari,2020-09-12 13:46:28,positif
Saya hapus ni aplikasi Tokopedia. kecewa.contohnya.misalnya kita belanja sepatu.harga Rp.150000.+asuransi rp.5000.jadi semua Rp.155000.kalo kita bayar total semuanya kita bayarkan.Rp.180000. Gak guna lagi perlu di benahi.kalo mau. Maju tokonya,2020-12-18 15:14:58,negatif
Transaksi pertama pakai voucer potongan pulsa tapi ridak bisa dipakai,2022-08-15 5:55:16,negatif
Beli Pelatihan Prakerja di Tokopedia mudah looh....tingkatkan terus ya...semoga materi2 yg di hadirkan lebih banyak dan lebih menarik..terimakasih,2020-09-27 5:41:58,positif
Jangan pernah beli pelatihan kerja via tokopedia. Sudah lama dapat sertifikat tapi gak keluar2 di dashboard prakerja di email gak ada respon. Pelajaran buat yang lain kalau gak mau nyesel. PIHAK TOKOPEDIA JANGAN CUMA MAU AMBIL UNTUNG SAJA.,2020-09-03 3:22:20,negatif
Saya tidak pernah order ato punya aplikasi ini tpi bberapa hari ini ada kang paket dateng dengan sistim cod.. Pdhal saya tidak pernah bertransaksi melalui tokped tp kenapa bisa alamat no hp nama kok make nama saya,2021-04-28 18:36:10,negatif
"Beli barang, kemudian barang rusak dan pihak asuransi sudah mengeklain dana refund tetapi dana tidak masuk"" sampai sekarang. Semakin memburuk rating toko ini.",2021-12-18 9:16:48,negatif
"Terima kasih Tokopedia, sekarang saya sudah menyelesaikan pelatihan prakerja, di skill akademy ruang guru, ilmu pengetahuan mengenai pengembangan diri dalam mengoptimalkan whatsapp business sangat membantu saya🥰",2020-10-10 10:49:39,positif
"Ada vocer promo tidak bisa di pakai,, tidak ada gratis ongkir.",2022-05-30 2:17:42,negatif
pengiriman barang cepat dan barang memuaskan. makasi,2019-04-27 8:46:35,positif
Toko aneh. Penjual nya juga aneh. Saya pesen barang dari tanggal 7 bulan mei. Sampe skrg 18 belom juga nyampe. Tanggal 13 saya komplen uang balik. Malah gak balik balik. Status investigasi barang melulu udah mau jalan 2 minggu. Dari waktu komplenan. Kalau penjual terus terusan bisa ngajuin expedisi barang yg hilang sampai barang belom ketemu dalam jangka satu tahun pun uang saya gak akan kembali. Seharus nya masa ekspedisi seminggu ya seminggu aja.ngerugiin bgt,2020-05-19 17:58:48,negatif
"Bagus tiada lawan,proses cepat dan banyak promo",2020-09-15 5:28:11,positif
sungguh amat takterduga bisa menikmati semua yang telah menjadi programnya makasih,2021-06-27 1:47:24,positif
bagus sekali dan sangat membantu bintang 5 untuk tokopedia,2021-03-23 4:01:53,positif
Kurang banyak promo dan vouchernya. Gak kayak toko sebelah,2021-01-25 17:48:15,negatif
Terimakasih tokopedia memduhkan kami untuk melakukan belanja online plus gratis ongkir dan selalu mendapatkan cashback yang lumayan 👍🏻,2021-01-12 7:00:01,positif
"Percayalah rating ini cuma buat dapet insentif hehe.. Tp overall tokped sangat bagus sbg onlshop masa kini, semoga semakin majuuu",2020-08-29 12:29:22,positif
"Menyesal pake tokopedia, Beli Hp bayar sebagian pake kartu kredit trus sebagian lagi pake ovo, pas pembayaran saya klik bayar trus saya tunggu sebentar tiba2 pembayaran gagal dan katanya saldo tidak terpotong, tapi nyatanya malah saldo ovo cash saya terpotong dan limit kredit pun berkurang, sebagai customer saya merasa sangat di kecewakan seharusnya kalo transaksi berhasil baru berkurang!! dan di riwayat tokopedia pun tidak ada transaksi pembelian hp yang saya inginkan,saya tunggu 1×24 jam",2019-10-02 8:25:29,negatif
Tokopedia memang mantaps .gak ada leg legsan service nya pun memuaskan .trimakasih tokopedia,2020-09-18 9:17:16,positif
Kacau lah nih tokopedia saya seller di tokopedia sangat kecewa ribet gk kaya di toko oren ini banyak bngt pelanggaran dan di band permanen.toko saya udh 2x ke band loh.x ini ke band lagi saya mls pake tokpet lebih baik make shope atau lazada dll gk langsung main band aja gls bngt seharus nyah hapus produk kan bisa kaya di shope kacau🤦‍♂️,2022-06-29 11:39:52,negatif
"terimaksih tokopedia..skil academy sebagai lembaga pelatihan,,yg telah memberikan edukasi pelatihan yg dengan sangat baik,,,dan mentor yg memberikan materi dengan bahasa yg sangat mudah di mengerti,sekali lagi terimah kasih banyak buat semuanya..🙏🙏🙏🙏",2020-09-29 2:02:33,positif
"narik saldo aja ga bisa bisa, selalu lemot. lama lama payah nih aplikasi. itu kan duit gw masa ga bisa d ambil mending pake BUKALAPAK aja ga ribet",2019-04-17 17:32:41,negatif
"Pertama senang belanja di sini , yg ke 2 kecewa sekali Di batalin sepihak sama toped , pihak seller belum ada notifikasi Mending pakai Lazada aja , 1 hp bisa buat 3 akun Dahlah unistall ajaal nih Andai ga bisa kasih bintang , pasti aku ngga ngasih bintang 1 pun untuk nih aplikasi",2022-03-13 6:24:22,negatif
Sangat bagus dan bermanfaat sekali terimakasih Tokopedia,2020-09-12 10:27:52,positif
"tokopedia suka manipu melalui google mengenai hadiah hp dan sebagainya agar apn nya di download. itu hal yang sangat buruk, sangat menurunkan kepercayaan konsumen.",2019-08-24 19:03:35,negatif
aku baru mau coba Download keliatan nya bagus... tapi apa bisa saya dagangan saya seperti sayur -sayuran bisa masuk ke toko pedia... tolong dong ulasannya dan kalo bisa gimana caranya,2019-08-16 15:16:35,positif
"bagus untuk belanja on line,mudah dan bisa dipercaya",2019-03-01 8:13:23,positif
belum ada keluhan sih. dan semoga tidak ada keluhan. moga tokopedia dan para seller selalu sukses,2019-03-21 12:01:35,positif
"wah....keren banget apk toko pedia ini ,barang barang nya semua ada ,jadi kalian ngak bakal nyesel beli di tokopedia ,karna banyak banget pilihan produk",2019-05-08 12:39:54,positif
"Sangat membantu, apa lagi dengan pelatihan yg sdh saya dapatkan melalui skill Academy. Trimakasih tokopedia🙏🙏🙏",2020-09-07 10:57:19,positif
"Tokopedia memang beda dari yg lain, aplikasi nya sangat bagus",2021-03-25 0:49:33,positif
"Assalamu'alaikum, apa benar adanya voucher dari Tokopedia? kalau benar Alhamdulillah saya merasa senang karena terpilih sebagai salah satu pengguna untuk menerima hadiah caranya hanya dengan menginstal Tokopedia, tapi kalau hanya sekedar tipuan ya in syaa Allah nanti Allah yg balas karena sudah membohongi dan membuat orang kecewa 😊",2019-04-08 9:48:53,negatif
"kecewa berat dgn aplikasi toped terpadu, error melulu kerjanya , mau beli pulsa aja ga bisa2, mau byr tagihan ga bisa2, mau liat akun pribadi pun tdk bisa buka , error trs tiap hari, pdhal uda isi saldo di toped tp ga bs digunain, ga bisa buka notification, aneh bgt😭😭😭😭😭",2019-06-11 13:09:13,negatif
"Kenapa saya g dapat chasback, padahal syarat2 nya sudah terpenuhi. Payah nih tokopedia",2018-11-14 3:18:31,negatif
Tokopedia yg hartawan Apl ini sangat mengganggu kehidupan saya karena slalu muncul d brosur hp saya dengan iming2 mendapatkan hadiah. Dan gak bisa d ambil.. itu sangat mnggu pkerjaan saya karena saya tidak bisa longin sblum download apl toko pedia.. saya gak butuh hadiah dari anda saya juga gak butuh apl Tokopedia ini. Ngerti🤮 Mudah2an pihak Tokopedia membaca ulasan saya.,2021-05-06 13:01:54,negatif
"Saya kecewa massa udah 2 hari barang gak dikirim kirim padahal udah dibayar, terus barang nya dbatalin lagi,",2021-01-07 13:23:07,negatif
"Toko pedia bagus sekali untuk belanja online. Barang ok, pengemasan bagus, pengiriman cepat.",2019-09-11 12:35:42,positif
Sangat membatu wawasan untuk memakai dan penjualan masker yang baik,2020-10-07 6:39:56,positif
proses cepat dan barang sesuai gambar,2019-08-01 11:44:42,positif
"Cashback yang menjebak orang,,dalam 1 rumah hanya 1 orang yang bisa mendapatkan cashback..bagaimana orang mao pakai tokopedia..sistem nya di perbaikin klo tidak dapat dari awal jangan di akhir sama saja menjebak orang...",2022-09-07 10:25:58,negatif
lah kok saya pasang aplikasi ini malah kembali lagi ke semula padahal tinggal ngistal😴,2019-06-02 9:22:03,negatif
"Pelatihan pra kerja di tokopedia ini banyak pilihannya, kita bisa memilih apa yang mau kita kembangkan. Terima kasih tokopedia",2020-10-03 7:24:43,positif
"lemot, nyebelin, ini gmn sih? aplikasi gak bisa dibuka, harus update dulu, setiap coba diupdate gak pernah bisa selesai prosesnya, saya hrs gmn?",2022-02-26 15:00:21,negatif
KECEWA BERATT AMA TOKOPEDIA..(Jarak tempuh 7jam..tapi pengiriman 5 hari blm juga datang)rekomendasi buat yg lain klo mau pakai nii apl....,2020-06-06 11:04:56,negatif
sangat profesional dan sesuai perkiraan waktu kirim barangnya,2019-07-29 22:51:02,positif
"Terimakasih Tokopedia,saya ikut dipelatihan Tokopedia sangat bagus,saya jadi mengerti cara membuat kopi",2020-09-22 13:15:32,positif
toko pedia memang the best... memudahkan dlm mencari apapun... makasi toko pedia,2021-03-24 17:29:23,positif
Aplikasi ini sangat membantu dan mempermudah pembelian. Semoga kedepannya tokopedia bisa lebih baik lagi dan lebih banyak membantu semua orang dalam pembelian online🙂,2020-10-02 4:30:57,positif
Sangat membantu dan mempermudah transaksi jual beli.,2019-09-22 11:56:59,positif
"Kenapa selalu pernyataan seperti ini"" ada gangguan di rumah tokped.. kalau bisa masukan di kolom rating bisa di attch picture",2022-03-14 8:55:02,negatif
Sangat membantu dan nyaman berbelanja,2020-09-04 13:38:10,positif
makin sering dong promo-promonya. mantap,2019-04-02 14:55:41,positif
gampang cara blnjanya,2022-07-18 14:43:00,positif
Sangat bagus dan sangat memuaskan belanja di tokopedia,2020-07-15 1:18:34,positif
"Senang belanja di Tokopedia, respon cepat, pembayaran mudah, banyak bonus gratis ongkir, pokoknya puas belanja di Tokopedia",2020-10-17 13:44:22,positif
lumayan puas dengan layanan toped .. semoga kedepan bisa lebih maju lagi,2019-10-16 10:00:21,positif
"Mantap nih tokopedia... terimakasih ya atas PHP nya, nawarin promo , setelah belanja gunakan promo, langsung di batalkan sepihak oleh tokopedia, uangpun mengendap di saldo Tokopedia.😁😁😁😁",2021-02-11 23:40:54,negatif
Aplikasinya kurang bagus.setiap sy pesan di tokopedia paketnya slalu tdk sesuai dan yg jeleknya itu.produk pakaian slallu tipis skali,2022-08-04 8:57:20,negatif
Bagus untuk pemebelajaran jarak jauh . Sukses tokopedia,2020-09-15 4:00:24,positif
Mempermudah dalam berbelanja....,2022-07-30 9:22:29,positif
Hai.sya sudah lama menggunakan tokopedia terutama dalam pembelian kelas di ruang guru proses cepat pembelianya dan mudah terus kembangkan tokopedia terima kasih,2020-09-28 4:36:37,positif
Sangat bermanfaat.. thanks tokopedia...layanan baik,2020-12-12 12:40:14,positif
"Saya suka belanja disini,coba ada cod nya,,ngebantu bngt buat aku klo lg di kampung",2018-12-17 13:37:55,positif
Udh lebih 3taun gk belanja d toko pedia. Karena pengiriman yg kadang lama. Sekarang coba lg karena ada promo pengguna baru. Eh ternyata parah saya belanja 5hari gak sampai.pengiriman pake anter aja. Karena tidak ada jnt Komplen malah di bikin bingung. Harusnya pengiriman tiru shope mengunakan Shope ekpres atau j&t paling lama 2 hari sampai kirain Lana gk pake tokped udh membaik pelayanan nyah,2021-05-23 13:11:42,negatif
setelah di update malah ga bisa beli tiket pesawat. sudah diulang belasan kali tetap ga bisa.,2022-07-10 4:39:59,negatif
"Toko tempat berbelanja dengan kualitas barang yang ok dibanding dengan yg lain... Barang yg di jual beli kan di sini real sesuai dengan deskripsi dan real pict setiap beli barang di tokped ga pernah gagal, transaksi jadi lebih mudah untuk berbelanja",2019-09-16 15:29:22,positif
Promo nya ribet. Terlalu banyak skb yg akhirnya ga bisa dipake. Fitur pemakain voucher pun harus melewati pemilihan transaksi dulu yang kalo pengguna baru ga paham bakal lgsg ke checkout sebelum si voucher nya kepake.,2022-08-13 9:55:44,negatif
Terima kasih tokopedia pelatihan nya mudah dan gak ribet,2020-09-26 10:00:14,positif
Terlalu banyak error untuk prakerja,2020-08-27 16:34:55,negatif
"sangat baguss,pokoknyaa sukses selalu buat toko pediaa yaaa",2021-04-07 0:56:52,positif
"Tokopedia gimana sihh katanya gratis buat akun baru, saya udah 2x pesen dibatalin terus parah sih bukan nge jelek² in tapi ya gimana katanya gratis malah di batal in jelek aplikasinya !!!! Banyak php !!🔥🔥🔥🔥🔥",2021-05-20 0:03:19,negatif
"Beh aneh banget gw beli barang pakai voucher dan udh bayar tapi malah dibatalkan otomatis, mana duit gak kembali",2022-04-28 7:23:16,negatif
