text,at,label
mantap... cash backX tambah ..,2019-06-19 9:07:28,positif
proses up date sangat lambat,2019-06-19 11:07:25,positif
"dana serbu hilang,raib kemana ini??",2019-06-22 3:42:01,negatif
"sudah 1 bulan ini lapak saya sepi banget, malah perbandingan nya sangat drastis dengan bulan2 sebelum nya.. seperti ada yg aneh setelah ada update. dulu setiap hari ada pelanggan yang chat tanya barang. sekarang seminggu sekali aja tidak pernah. padahl saya sudah menggunakan fitur push seperti biasa. mohon bantuannya.",2019-06-23 7:11:45,negatif
Hidup jadi lebih mudah dengan BL,2019-06-23 14:28:18,positif
memberikan kepuasan dalam berbelanja online,2019-06-26 0:54:16,positif
masuk akun harus verivikasi no hp. no hp sdh gak aktif. mending belanja di L. masuk akun gak ribet,2019-06-26 14:17:12,negatif
"mau log in dan verifikasi penggantian nomor handphone aja gagal terus, padahal identitas asli sudah dicantumkan, ribet, lebih mudah tokopedia....mau belanja aja kok ribet...",2019-06-27 14:10:15,negatif
siplah pokoke.... buka lapak maju terus,2019-06-28 11:48:12,positif
"Aplikasi ini sangat membantu saya, jadi apa yg saya mau semua ada disini, dan Karna aplikasi ini asli Indonesia . mantap 👍",2019-06-29 0:34:39,positif
percaya kan transaksi di Bukalapak ...mantan,2019-06-29 4:37:05,positif
Ribet bgt. Saya sampe bikin 3 akun dan gak bisa login semua katanya nomor saya sudah terdaftar padahal udah saya coba di semua email dan gak bisa semua,2019-06-29 10:29:42,negatif
bagus sekali perbanyak promo2 makin tingkatkan gratis ongkir nya,2019-06-29 11:03:51,positif
"Sulit ya mau buka lapak di sini, suruh daftar pake no hp nanti pas mau jual dimintain lagi, terus kita masukin katanya nomor hp sudah terdaftar 😑 begitu juga email terus saya harus gimana? Mau posting foto untuk jualan pun selalu gagal, terus mau lengkapi aturan2 yg lain juga sulit, padahal kan ini mau jualan niat dapet duit malah jadi susah 😓 makasih... saya gak akan pernah pake app ini lagi",2019-07-01 2:33:34,negatif
sangat membantu,2019-07-01 23:14:00,positif
sangat membantu....💪💪💪,2019-07-02 9:24:56,positif
voucher tidak dapat digunakan. padahal sudah berusaha komplain lewat buka bantuan tapi tidak ada hasilnya... Agak kecewa jadinya padahal saya sering belanja di sini....,2019-07-02 12:11:06,negatif
lakukan seleksi atau tingkat kan standarisasi pelapaknya,2019-07-02 13:27:34,positif
"harga2 nya lumayan banyak yg murah, plus mudah proses belanja dan pengiriman nya",2019-07-02 14:28:15,positif
tingkatkan untuk pelayanan yg lebih baik lg,2019-07-03 5:14:31,positif
beli barang jd mudah,2019-07-03 8:36:27,positif
sangat berguna bgt,2019-07-04 10:14:47,positif
"min tolong bantu dong,gmn caranya saya dapetin kode referrall??? saya sudah cari di google,udah masukin kode referalnya orang,ya masih saja invalid. koq jadi ribet gini ya daftarnya!?? klw sampe besok gak ada tanggepan saya kick aja deh aplikasi bukalapaknya.",2019-07-04 15:32:25,negatif
bagus.. sangat membantu,2019-07-05 7:34:07,positif
Aplikasi mantap & berfungsi,2019-07-05 9:29:26,positif
"sebulan yg lalu saldoku 5500,sekarang jadi 2500 cuma karna ngikutin serbu seru buka emas",2019-07-05 23:20:16,negatif
"Jika ada kendala saat menjalankan aplikasi, penyelesaiannya direspon & diselesaikan dengan cepat. Terima kasih BUKALAPAK, sekarang saya bisa kembali menjalankan aplikasi pembelian, yang sebelumnya, ada kendala pada fitur BELANJA SEKARANG /+ KERANJANG BELANJA, karena tidak bisa dibuka.",2019-07-06 1:40:57,positif
mantab sekali mas bro,2019-07-06 5:38:45,positif
Banyak pilihan dan menarik,2019-07-06 11:58:39,positif
saldo saya di serbu seru kok gak balik ya.. katanya saldo kembali kalau gagal.. tp knp saldo saya gak kembali,2019-07-06 16:49:43,negatif
"bagusss,tapii sayang blm ad fitur cod",2019-07-06 17:36:26,positif
"makin hari makin jelek, barang udah di set ke jual malah balik lagi ke set tidak di jual, wajar gak laku laku, ini apk buat jual barang atau hanya untuk pamer museum barang.",2019-07-07 10:47:47,negatif
wow aplikasi yg sangat membantu saya sangat suka aplikasi shopee,2019-07-08 3:09:16,positif
"aplikasi sudah lumayan bagus, simple, gak begitu ribet",2019-07-08 6:51:27,positif
"membantu cari barang yang susah dijual, dan referensi harga barang",2019-07-08 10:44:07,positif
mudah cari barang,2019-07-09 4:07:10,positif
blanja lebih mudah,2019-07-11 9:02:16,positif
Saya suka bukalapak tapi terpaksa uninstal karena mesti aktifasi dengan ktp dan foto. Informasi pribadi yg terlalu detail bisa sangat beresiko. Siapa yg bisa jamin data tsb tidak akan dicuri dan disalahgunakan?,2019-07-11 13:22:30,negatif
"tak ksi bintng 5 ya,trs tngktkan performnya,nnti klo ada bintng 7 psti aq ksh bntng 7 untk bukalapak yg is the best",2019-07-11 23:56:04,positif
verifikasi nya super ribet sekali kalau nomor hp kita hilang,2019-07-12 2:27:57,negatif
"sangat memudahkan , costumer servise sangat memuaskan pelayanan nya",2019-07-13 19:58:28,positif
sangat membantu,2019-07-14 7:17:33,positif
belanja gampang harga murah,2019-07-14 13:31:05,positif
sangat membantu,2019-07-15 5:21:09,positif
Aplikasinya sangat membantu sekali. Terima kasih👍,2019-07-15 6:26:41,positif
"Paking bagus, barang bagus, semoga awet, terimakasih banyak yaa.",2019-07-15 11:00:54,positif
maaf nih saya mau tanya.. saya pesan kalung nagita dari hari jum'at udh transfer sampai hari ini barang blom datang..,2019-07-15 12:33:31,negatif
"aplikasinya oke... simpel, untuk masalah barang saya rasa tergantung penjualnya. pokoknya maju terus buat buka lapak!",2019-07-15 14:14:12,positif
belanja mudah gak pakai ribet,2019-07-16 5:33:51,positif
Bagus ada kredit untuk pelapak promosi,2019-07-16 5:55:12,positif
Akhir akhir ini barang saya tidak pernah sampai kepada saya. Aplikasi apaan ini,2019-07-16 5:55:23,negatif
sangat membantu untuk bayar tagihan dan pembelian pulsa.,2019-07-16 6:56:16,positif
Kenapa di aplikasi tidak bisa tambah alamat untuk set lokasi.,2019-07-16 8:34:53,negatif
"untuk sekarang sih udah mantap , tingkat kan lagi bos",2019-07-16 11:03:14,positif
qo ga bisa instal sih ?,2019-07-16 16:30:00,negatif
Terus perbaiki agar kedepannya semakin baik,2019-07-17 2:34:01,positif
"dm nya mahal"" gak kaya di lazada",2019-07-17 11:14:51,negatif
makin bagus deh,2019-07-18 5:02:58,positif
"saya daftar Bukalapak sukses n semuanya lancar saja, tapi tidak bisa masuk ke akun dr pertama daftar smpai 3hr. kecewa saya. daftar di toko sebelah 2 2nya sukses, kn daftar buat toko. di email tidak ada respon 3hr alamat cs bantuannya wkwkwk",2019-07-20 3:14:27,negatif
"Mengecewakan belanja di Buka Lapak, masak pembayaran sudah dilakukan pelapaknya bilang lupa updute harga, trus disuruh nambah harga,minta pembatalan transaksi aja bertele lete.",2019-07-20 16:37:05,negatif
"TERNYATA BENAR SEBAGIAN ORANG BILANG ""SERBU"" ITU BOHONG GA ADA YG DAPAT, SUDAH TERBUKTI SAYA MELAKUKAN 100X TIDAK ADA YG DAPAT SATU PUN, CUMA CARA BUKALAPAK BIAR APLIKASI BISA MAKAN QUOTA ORANG.... PAYAH :(",2019-07-21 19:54:05,negatif
banyak barang bekas yg dijual,2019-07-23 1:59:00,negatif
pelayanannya cepat,2019-07-23 4:44:57,positif
sangat membantu,2019-07-23 7:03:54,positif
terimakasih banyak bukalapak sudah membantu mengubah kehidupan saya terimakasih sebesar besar nya kepada allah s.w.t tuhan semesta alam .. sukses terus bukalapak,2019-07-23 10:08:14,positif
mudah bertransaksi,2019-07-23 21:14:13,positif
"Terafiliasi dengan ACT, HTI dan Radikal.",2019-07-24 2:39:06,negatif
lengkap dan aman. maju terus,2019-07-25 8:59:27,positif
"saya yg ga sabar nunggu atau pihak BL nya yg ga respon pengajuan BukaDompet sya,ktanaya tgu 1-5 hari kerja data sdg diproses,nyatanya udh seminggu ga ada notif apa² gantung bngtt!!!",2019-07-25 10:17:52,negatif
makin jelek aplikasi nya sejak credit ada masa berlakunya,2019-07-25 12:44:52,negatif
aplikasi tidak terinstal?,2019-07-25 15:57:23,negatif
applikasi sangat mbantu saya,2019-07-26 13:53:49,positif
oke... mantul bangetzzz.. Banyak ongkitlr gratisan 😂😂,2019-07-27 12:00:22,positif
"Saldo nyangkut gak bisa di transfer ke rekening, sudah menghubungi cs bukalapak tapi tidak ada hasil hanya di suruh ngecek2 terus hasil nihil, ""Pencairan kesaldo bank sedang tidak tersedia"" nyesel saya jual barang di bukalapak",2019-07-28 3:39:41,negatif
sangat membantu,2019-07-28 6:11:13,positif
Dari dulu belanja disini terus untuk barang2 sangat lengkap dan recomendasi ... Cuma saran aja untuk ongkir kalo bisa seperti marketplace sebelah ya biar makin betah lagi pake aplikasi Bukalapak,2019-07-28 6:24:08,positif
bukalapk kenapa ya order pulsa gak bisa pindahin saldo ke dana gak bisa.. duhh masa kendala seperti ini blm kelar ditangani.. gak kaya yg lain pdhl marketplace lain cepat maintance,2019-07-28 11:58:45,negatif
mudah dan murah,2019-07-28 17:19:02,positif
"Gaakan bosen pake bukalapak. Mudah, amanah, dan terpercaya",2019-07-29 1:06:11,positif
"Gokil, deskripsi di apps buka lapak",2019-07-29 3:00:02,positif
maaf.. proses pencairan ke rekening nya lama banget. .. kenapa sih... padahal di aplikasi lain langsung masuk... padahal lagi butuh banget nih... udah dari tadi nungguin nya...,2019-07-30 3:08:33,negatif
seing down gambar tidak muncul,2019-07-30 4:11:17,negatif
"tolong di permudah untuk pelapak kayak di tokopedia otomatis selesai jika barang sampai barang status sudah diterima oleh pembeli di histori si pengirim tapi dana masih belum masuk , saya takutnya si pembeli mengada ada komplain palsu kepada pihak BL dan di refund otomatis",2019-07-31 5:57:33,negatif
aplikasi binatang penipuan se enak nya aja ambil saldo buka dompet sya baru kemaren pengisian nya kok di ambil mulai nggak benar aplikasi ini,2019-07-31 9:47:23,negatif
gimna si apps nya buat daftar login ke akun bukalapak susah banget tlg dong..,2019-07-31 14:32:28,negatif
"Kenapa saldo saya udah dicairkan tapi saldo belum masuk ke rekening, sudah 5 hari belum masuk",2019-08-01 6:38:51,negatif
dasar penipu olshop sy beli barang seharga 326.000 katanya 2 sampai 3 hari sudah sampai.....sudah 7 hari sy menungu barang ini datang ......ternyata barangnya tidak datang datang ....sy sudah chat....penjualnya tetapi dia tidk pernah bales bales ....sy kecewa sekali dengan aplikasi ini ...masa uang sy terbuang begitu sj ...emang nyari uang itu gampang emeng...dasar penipu olshop...sy menyesal sekali beli di bukalapak.....karena aplikasi bukalapak aplikasi penipu bisanya ngabisin uang orang aja,2019-08-01 8:28:35,negatif
saya belum paham dengan aplikasi BL ini,2019-08-01 15:42:40,positif
sangat puas belanja di bukalapak.,2019-08-01 18:02:06,positif
Bukalapak Aplikasi Yang Berkualitas Terjamin. Dan Responnya Yang sangat Konsisten.👍,2019-08-02 15:28:43,positif
"Bagus pokoknya mah, banyak barang diskon dan murah hehe",2019-08-04 9:15:53,positif
untuk yg kemaren enak tp kenapa pengembalian transaksi saya g di proses2 woy tolong donk komplain barang di tanggepin orang tokonya sudah setuju kok karna memang barangnya cuma di kirim 2 dan minta di bantu . ini malah bukalapaknya diam dan g ada kejelasan pengembalian uang saya . g besar tp kan namanya jg uang saya,2019-08-05 3:16:19,negatif
akan tetapi lebih baik di percepat balasan di diskusi pd saat prmbeli mengajukan komplain,2019-08-05 7:17:37,positif
thanks bukalapak memudahkan saya mencari apa yg saya butuhkan,2019-08-06 9:15:55,positif
"terlalu ribet., nomor tlp baru tapi tidak bisa terverifikasi dan prosesnya terlalu ribet. jadi malas, pake ini aplikasi. #HapusInstalanLebihBaik.",2019-08-07 6:39:57,negatif
"Barang pesanan saya gak sampai2, padahal udah di bayar melalui pembayaran dana, cukup sekali ajalah belanja di bukalapak costumer ni",2019-08-07 10:19:45,negatif
sangat membantu sekali,2019-08-08 13:45:06,positif
apkikasi babi! ga bisa foto buat di jual aplikasi tolol anjing,2019-08-08 14:17:54,negatif
"kurang profesional cs buka lapak,masak buka dompet di bekukan,saya sudah menunggu 4hari dan persyaratan sudah saya penuhin tapi hasil masih nol",2019-08-09 10:00:45,negatif
Berbelanja di bukalapak sungguh menyenangkan..,2019-08-09 13:52:08,positif
giliran repot2 daftar mau beli gagal gk bisa tf bank...failid terus,2019-08-10 15:21:25,negatif
belanja produk digital mending di Bukalapak terjamin,2019-08-12 13:36:54,positif
sangat membantu...,2019-08-13 4:45:38,positif
minta otp aj lama bngt ga bs2 parah,2019-08-13 7:56:11,negatif
"setelah saya membaca sekian komentar , akhirnya saya memutuskan untuk uninstall apk BUKALAPAK ini ... untuk semua nya yg baru mau download, harap pertimbang kan sebaik-baik nya ... Banyak penipu di aplikasi ini . TERIMAKASIH",2019-08-14 11:53:59,negatif
"Kok bisa salah sih penulisan alamat di tempat saya, Harusnya Plum(P)ang, Tuban, Bukan Plum(B)ang, Tuban, Jawa Timur. Mohon di Ganti ya. Terima Kasih",2019-08-14 12:17:49,negatif
komplit dan bisa dipercaya,2019-08-15 9:27:23,positif
transaksi lebih aman,2019-08-16 6:55:10,positif
Mantap cepat tepat jujur dan terpercaya,2019-08-16 14:48:58,positif
baru pertama kali belanja buka lapak ok banget.buka lapak jaya terussss,2019-08-17 3:14:02,positif
"Setelah semua dana yg saya investasikan di Bukareksa berhasil saya tarik, saya akan tobat menggunakan/bertransaksi di Bukalapak. Sangat mengecewakan. Pada keterangan transaksi, uang hasil penjualan reksadana akan masuk ke rekening maksimal 2 hari. Dua hari berlalu, masih belum ada hasil penjualan masuk ke rekening. Hubungi Bukabantuan, diminta menunggu selama 7 hari bursa. 7 hari bursa berlalu, tetap tidak ada 1 rupiah pun uang masuk ke rekening. Hubungi Bukabantuan lagi, saya diminta melampirkan",2019-08-17 11:48:41,negatif
bayak yg moduz..udh di kirim uang lewat alfamaret...tp barang ga di kirim. KECEWA,2019-08-17 14:46:30,negatif
dana gw juga hilang gk tau kemana walapun cuma kecil tapi jd males belanja dibukalapak,2019-08-18 1:41:13,negatif
apk keren dan bagus,2019-08-18 7:35:20,positif
saya sudah melalukan transaksi melalui indomart struk sudah saya terima tapi di aplikasi saya masih tulisan lakukan pembayaran. saya chat pelapaknya dia juga belum nerima konfirmasi dari buka lapak. saya complain lama sekali tanggapan nya sampai pesanan yang saya pesan tertulis kadaluarsa dan uang saya belum kembaki. ini kenapa ya bukalapan???????,2019-08-20 0:36:49,negatif
Moga makin baik ke depan nya,2019-08-20 3:02:17,positif
produknya bagus2,2019-08-21 0:56:04,positif
"Kenapa nih jaringannya gk stabil,,buka game, instagram, wa, dll lancar aja om,,pas aplikasi bukalapak dibuka lemot banget",2019-08-21 6:51:10,negatif
Mengecewakan. Banyak p3njual yg tdk benar di aplikasi bl.,2019-08-21 22:27:07,negatif
Semoga buka lapak tidak memakai ongkos kirim lagi kasihan kami para konsumen di luar pulau jawa ongkirnya kemahalan,2019-08-22 2:44:22,positif
Ko ongkir satu kilo lebih mahal dri kirim barang langsung yg tdiny pke j&T 14 ribu sekrang jd 26 ribu Promony jga jd brkurang yg tdiny dpt potongan ongkir max 20 ribu sekrang cuma 8 ribu dll ny jga jd naik jd mls pke jasa BL lg..,2019-08-22 15:53:47,negatif
"Aplikasi ini sangat membantu,saya bisa dpatkan semua yg dbutuhkan tanpa harus keluar rumah,trima kasih BUKALAPAK",2019-08-23 0:34:51,positif
Sangat bagus dan ada jaminan kesesuaian barang dengan pesanan,2019-08-23 9:39:27,positif
"Pembayaran tagihan listrik by bukalapak,. Sudah di transfer tpi status kadaluarsa blom trbayar tagihan listrik sya... Respon lambat",2019-08-23 10:43:14,negatif
"Konfirmasi pembayaran saya lambat.bikin galau, males belanja di buka lapak lagi...",2019-08-24 3:36:04,negatif
ANJING EMANG BUKALAPAK BABI SAYA SUDAH KIRIM LENGKAP BERKAS SAYA DAN SUDAH GANTI PASSWORD BUKADOMPET SAYA TETAP DI BEKUKAN! SAYA SUDAH SABAR NUNGGU SUDAH 1 BULAN LEBIH UANG SAYA DI BEKUKAN OLEH PIHAK BUKALAPAK YG TIDAK BERTANGGUNG JAWAB DENGAN NOMINAL 3.600.000 LEBIH! SAYA MENYESAL TRANSAKSI DI BUKALAPAK,2019-08-25 16:15:59,negatif
sangat membantu,2019-08-26 10:11:16,positif
aplikasi yg sangat berguna,2019-08-27 12:11:53,positif
"Aplikasinya ga seberat aplikasi jual beli sebelah, pencarian jelas pokoknya pollllll",2019-08-27 12:24:47,positif
"Aplikasi kontol..!!! Tiap mau beli token, slu ga bs.. Slu dpt notive, "" Tetap tenang, tetap semangat"".. Tenang mamak mu, bkin lari pelanggan ja, udh sering kejadian ky gini tp ga prnh dpt prhatian kusus, hr ini fix gw uninstal aplikasi bukalapak kontol ini..!!!",2019-08-28 1:40:20,negatif
"Isi e-money gak bisa ditopup, udh kirim email ke cs gak ada solusinya. Trus dana saya dikemanakan? Sampai sekarang gak bisa ditopup e-money nya. Sekarang bagaimana solusinya. Jgn sampai kalah sama toko online sebelah, kalau memang ini hasil karya anak indonesia hrs diperbaiki systemnya",2019-08-28 14:42:47,negatif
"Busyet... top up saldo ane masih ada, eh ini aplikasi nyuruh upgrade malah jd error ga bisa.terpasang2 dah beberapa kali diinstal. CEO zacky bgm nih... performance nya?",2019-08-29 1:23:26,negatif
Mantap trima kasih Buka lapak..,2019-08-30 3:52:35,positif
"Saya menggunakan aplikasi bukalapak kurang lbih sudah 3 tahun,ini kok sekrng saya beli toke gk bisa bisa ya,ada apa dengan bukalapak, Sangat kecewa",2019-08-30 5:07:29,negatif
Mantap...sangat membantu...,2019-08-30 14:28:43,positif
gue udah 1 tahun ngikuti serbu seru tapi belum pernah dapat😌 jangan-jangan ini cuman tehnik pelaris 😑😤😭,2019-08-30 14:45:11,negatif
"Good aplikasi,banyak yang di untungkan,pedagang online menebar kemana mana, jangan di salah gunakan ya,sukses terus.",2019-08-30 15:03:45,positif
Sangat menyenangkan,2019-08-30 19:21:44,negatif
Mudah transaksi maju terus buka lapak,2019-09-02 0:24:40,positif
"Kepada CS Bukalapak saya ingin bertanya, kenapa buka dompet saya dibekukan sudah hampir 1 bulan,saya sudah berapa Kali kirim email kenapa gak ditanggapi, saya sudah mengirmkan data2 lengkap.terus kenapa tidak ada pemberitahuan bahwa buka dompet saya dibekukan, dengan sepihak seperti ini, gimana saya berjualan kalo uang saya tidak bisa di cairkan, tolong segera cairkan secara manual, Dan buka kan kembali buka dompet kami yang Di bekukan, terima kasih atas perhatiannya",2019-09-02 0:31:29,negatif
Aplikasinya lama loadingnya di banding Marketplace lain,2019-09-02 12:03:44,negatif
Kenapa belum dikonfirmasi pembayaran nya padahal saya udah transfer ke rekening Bukalapak tapi kenapa belum juga dikonfirmasi sama sekali sampai kadaluarsa parah. . .,2019-09-03 15:32:31,negatif
"RUGI JUALAN DI Bukalapak , PENJUAL Kebanyakan NGERASAIN PEMBEKUAN BUKADOMPET . HATI HATI !! Pembekuan BUKADOMPET / Saldo Penjual Secara Sepihak Yth . CS BUKALAPAK kenapa BukaDompet saya di Bekukan secara Sepihak ? TOLONG Cairkan BukaDompet saya , bagaimana bisa Berjualan jika BukaDompet saya di Bekukan ? TERIMAKASIH .",2019-09-04 7:51:53,negatif
Baguslah lumayan sippp dah,2019-09-04 9:36:37,positif
"uangnya bisa dikembalikan, disaat barngnya sdh tdk ada",2019-09-04 11:08:16,positif
BUKALAPAK MEMANG JADI ANDALAN BELANJA ONLINE YG TERPERCAYA,2019-09-04 11:09:51,positif
Kok versi terbaru tidak bisa akses bukabantuan,2019-09-04 13:38:40,negatif
Mengecewakan. Pengiriman lama. Masih bagus aplikasi sebelah,2019-09-06 11:23:44,negatif
Sangat buruk banyak penipu nya dan suka mengambim keputusan sepihak dana di bukadompet sampai sekarang ga bisa di guna kan bukalapak anjing sialan mana respon lama,2019-09-07 7:25:16,negatif
Barang murah.....pelapaknya responsif....,2019-09-07 9:56:06,positif
Mampus gw jualan di sini search barang paling mahal ada di urutan iklan paling atas padahal barang gw lebih murah tapi ga muncul makin parah,2019-09-08 7:52:20,negatif
"Pelayanannya bagus, cepat, top bgt",2019-09-09 10:27:56,positif
sangat membantu,2019-09-09 12:23:14,positif
Very bad!!! Saya dpt barang rusak tp susah untuk komplainn,2019-09-10 6:50:03,negatif
Saya menyesal pesan barang di buka lapak. Saya pesan barang tidak ada sama sekali respon atau konfirmasi. Sungguh disayangkan uang saya sudah terlanjur saya transfer. Hede...,2019-09-10 8:44:54,negatif
3 tahun pake BL tnpa kendala👍,2019-09-10 10:03:28,positif
Belanja di BL aman dan terpercaya,2019-09-10 13:16:22,positif
"Suka deh, belanja online di bukalapak. Mksh bang Zaky",2019-09-10 14:58:32,positif
Saya tra saksi lewat indomaret tapi di bukalapnya nggk ada informasi transaksi. Layanan bukalapak susah di hubungi,2019-09-10 22:23:15,negatif
Lebih efisien lgi tpi untuk layanan mantap,2019-09-11 23:37:29,positif
Sangat membantu,2019-09-12 9:20:23,positif
akhirnya bisa juga belanja...makasih bukalapak...🙏,2019-09-12 11:46:01,positif
Mudah cepat berkualitas dan uang 100% terjamin aman mantap sukses selalu buat Bukalapak,2019-09-12 13:03:55,positif
Bukalapak ngawur.main bekukan bukadompet duit kecil dibekukan saya uninstal juga ini,2019-09-13 0:33:35,negatif
Sangat membantu,2019-09-13 7:23:53,positif
Aplikasi bukalapak sangat bagus dan top,2019-09-13 7:30:27,positif
Pada saat terjadi penipuan dan tidak berhasil justru uang saya sebagai pembeli malah ditahan,2019-09-13 8:49:13,negatif
Mantap jadi lbh mudah belanja keperluan,2019-09-13 15:08:22,positif
"rata rata puas , cuman program gratis ongkir kayaknya gak usah aja deh mending diskon ongkir, soalnya gak gratis jg kaan. gratis itu artinya gimana sih, program ini udah umum dipakai pasar yg lain, coba cari ide lainya",2019-09-13 17:59:09,positif
"Mau hubungi cs susah ,live chat g bisa ...complain email cuma diteruskan ke pihak yg berwenang tp g ditindak lanjutin...",2019-09-13 22:55:10,negatif
Apapun kebutuhan dgn mudah dpt dicari.. Asal pintar mencari pelapak yg jujur dan recomended produknya.. Selebihnya top markotop buat bukalapak..,2019-09-14 8:22:58,positif
Respon komplen terlalu lama. Udah 2 kali di buat kecewa. Beli dimond ml sampai sekarang blm ada kejelasan.padahal sudah jelas2 bayar dan bukti transaksi ada.tpi gk da penyelesaian sampai sekarang.kalau sperti ini trus ya rugi.,2019-09-14 15:56:28,negatif
sangat membantu...,2019-09-14 18:00:50,positif
Sangat bermanfaat,2019-09-15 7:42:43,positif
Upload foto untuk jualan malah lama sekali.. Payah,2019-09-15 8:49:00,negatif
"Sangat membantu,,,, saran kl bsa lbh tingkatkan lg dlm sgl hal,,,, trmksh,,,,",2019-09-15 9:06:40,positif
Aplikasi tidak bisa dibuka di hp saya,2019-09-15 9:54:50,positif
Belanja jd nyaman tanpa was was barang ngak sampai... Belanja jd asik,2019-09-17 13:53:42,positif
"Saya dulu suka belanja di sini tp sejak saat ini bener""kecewa tingkat atas saya pesen barang yg di kirim barang rusak harga lumayan mahal yg bikin saya kecewa komplin ke cs katanya suruh hubungi pelapak .komplin kepelapak chat di baca doang tanpa di bales tanya cara klaim asuransi tidak ada jawaban habis ini byeee buka lapak pindah lah saya kelain hati",2019-09-17 14:58:01,negatif
Apk sangat membantu,2019-09-18 10:31:20,positif
"Pelapak Bukalapak zen6287adalah penipu...sy telah di rugikan sebesar 5,5 juta..semua chat wa dan email sy d hapus dan pelapaknya tidak bisa d hubungi.mohon bantuanya dari pihak Bukalapak.",2019-09-19 10:21:50,negatif
Aplikasi yang tidak berguna,2019-09-19 12:31:28,negatif
Iklan sy dibanned tanpa alasan jelas!!. Konfirmasi customer service ga ada solusi.. Buang waktu.. kuota.. pulsa. Mungkin bisa lebih bijak lagi kedepannya,2019-09-20 2:52:23,negatif
"Mantap, selama ini tak ada kendala",2019-09-20 8:56:35,positif
Lumayan membantu..untuk kebutuhan yh tidak ada dikota saya,2019-09-20 11:53:01,positif
"gratis ongkirnya jangan 10rb, kaya toko aplikasi sebelah nyampe free",2019-09-21 23:29:46,positif
emang dasar aplikasi cacad mau gimana juga gak bisa berubah jadi bener dari tadi az error mulu gak roket nya gak promo 1rupiahnya semua error ditambah lagi mau pake voucher suruh salin tapi gak bisa ditempel cacad 😛,2019-09-22 8:48:11,negatif
"Game nya unik, hadiah kreditnya sedikit 😀",2019-09-22 11:12:48,positif
Belum ke sampai target,2019-09-22 17:41:05,positif
"Jelek, waktu saya mau mencairkan saldo di dompet ke rekening, kok ga masuk uang nya ? Notifikasi dari gmail juga ga ada, dan saldo di dompet udah kosong ... kecewa saya jadinya",2019-09-23 1:24:16,negatif
"Msh bs di andalkan, saran live chatnya jgn selalu antri terus bos",2019-09-23 3:43:00,positif
Apk apa ini uang saya di tahan apk gilak uda,2019-09-24 12:04:51,negatif
Apk taik ini uang saya banyak kli uda ditahan jgan pake apk ini lagi yaaa,2019-09-24 12:16:09,negatif
Banyak pelapak penipunya,2019-09-25 0:51:40,negatif
"Pelayan cepat, dan brgnya bagus",2019-09-25 6:10:46,positif
"Selama ini sih tdk pernah mngecewakan, pokonya saya puas belanja disini",2019-09-26 4:26:32,positif
Bukalapak.sangat membantu saya memenuhi kebutuhan saya sehari2🤟,2019-09-27 1:43:11,positif
"Bukadompet saya dibekukan, dan saya tidak bisa menggunakan uang disitu, sedangkan uang disitu tidaklah sedikit, janji nya 1x 24jam untuk proses, setelah ditanya lagi butuh proses 4x 24 jam,kenapa semakin lama gini, padahal saya ingin menggunakan uangnya",2019-09-27 2:26:25,negatif
Banyak bonus ongkirnya,2019-09-27 7:45:43,positif
Mantap 👍👍👍 sangat membantu,2019-09-28 5:27:02,positif
Makin kesini customer servicenya makin ngaco sekarang salah angka satu aja duit melayang gak bisa bantu CS,2019-09-29 6:36:25,negatif
Pelapak sudah sulit jualan.. Harap pindah ke situs lain.shope ataupun tokopedia. Semua fitur promo bukalapak mahal.. Promoted push.paket push. Promoted keyword... Pasang klik mahal tapi iklan tidak efektif..,2019-09-30 1:55:54,negatif
"Pengiriman barang cepat, 👍",2019-09-30 5:48:34,positif
"Penipu masa pas proses pembayaran bisa 2 voucher, eh pas udah berhasil ternyata yang kepake cuma 1, mana yang kepake yang cuma dikit. Bangke lah bukalapak l",2019-09-30 12:46:31,negatif
Ribet dan susah mau belanja Bikin sistem lebih simple kayak shop online lain nya gimana mo tertarik sistemnya ng canggih bertele tele Team IT nya usang kuno,2019-10-02 8:50:04,negatif
BL terpercaya apaan...saya sudah bayar 200.000 tp msh di nyatakan msh blum bayar..klo gx becus usaha ttup aj Bukalapak ny. Uang 200.000 saya hangus..sya benar2 tertipu benar2 sangat kecewa..uang sudah di transfer tp barang tidak d proses di kirim .alesan ny d blng blm bayar..mohon hati2 ini aplikasi penipuan..,2019-10-02 9:56:36,negatif
Sy bayar tagihan bpjs tapi gak masuk2 padahal di laporan transfer udah berhasil tapi di aplikasi bukalapak masih menunggu pembayaran terus smpai kadaluarsa trs gmn ini ah payah mau komplen ssah ga muncul2 laman komplen nya blank nyesel download aplikasi ini,2019-10-02 14:23:20,negatif
"Penanganan cs buka lapak kurang profesional akun saya dibajak pelapak.saya kehilangan akun bl saya yg ada saldonya 1,2juta....mohon di perbaiki lagi cara pelayanan bantuannya dan bantu perbaiki akun bl saya agar uangku bisa kembali",2019-10-02 18:17:41,negatif
Kenapa hanya aplikasi bukalapak yg tidak bisa dibuka pdhl aplikasi yg lain bisa katanya koneksi tdk stabil padahal pakai wifi,2019-10-03 1:18:44,negatif
