text,at,label
"Aplikasi belanja online yg bagus, cuma masih ada seller2 yg nakal, sering melambat-lambat proses pengiriman.",2019-11-07 9:30:27,positif
"Selalu ganggu setiap nonton film di beberapa situs, segitu nya banget naruh iklan sumpah lazada ini sangat menganggu !!!!!!!!!!!",2019-12-20 3:18:46,negatif
"Alhamdulillah belanja di Lazada dapat harga bersahabat dgn kantong tapi suka berat di ongkir, susah dpt yg gratis ongkir, di beranda gratis pas cekout ttap ada ongkir",2022-04-08 22:46:29,negatif
Gua benci banget sama ni aplikasi. Iklanya dimana mana bala tau ga. Lu mau iklan kaya apa juga gua gak akan pernah mau belanja disini . Banyak ketipu gua disini. Mending shopee dooong.,2021-08-06 7:07:43,negatif
sangat puas dengan aplikasi LAZADA mempermudah buat belanja apa lagi pakai paylater belanja apa aja bisa bayar belakangan pokokny sangat2 membantu . Trimakasih LaZADA sukses buat LAZADA,2022-06-27 9:28:48,positif
"Mencari yg susah menjadi mudah,,hanya di lazada",2022-06-05 13:14:22,positif
"Aplikasi RESEEEK....iklanya bikin risih, aplikasi suka buka sendiri ketika ada iklan di aplikasi lain, mengganggu banget cokkkkk....",2022-05-16 6:15:12,negatif
Bagus dan mudah,2022-07-08 2:49:51,positif
bikin iklan kok di mana mana ngab. cukup mengganggu,2021-07-24 13:49:25,negatif
suka dan harga nya terjangkau udh lama langganan,2021-09-08 23:23:54,positif
pelayanan sangat puas dan lebih murah,2022-07-15 7:04:42,positif
tolong lebih diteliti lagi yg tokonya gak amanah,2022-06-23 4:14:25,positif
Sangat aku dukung pelayanan bagu sangat bagu untuk yang COD 100% aman lagi ongkir tidak begitu mahal mantap,2021-10-16 14:53:03,positif
Tadinya mau coba belanja di sini...tapi setelah liat komen2 nya pada kecewa AQ uninstall lagi deh 🙏🙏🙏,2020-08-13 15:18:47,negatif
semoga pengirimannya selalu cepat dan barang sesuai pesanan,2019-03-03 12:28:52,positif
"Belanja di lazada memang puas dan barang-barangnya bagus seller juga bagus, sayang ongkirnya agak mahal 🙏.",2022-07-13 11:13:27,positif
Jasa pengirimannya gak jelas kurirnya kurang bertanggung jawab... alamat cukup jelas nomer tlp selalu aktif tp gak ada kabar tuh.. kapok deh blanja di sini lagi. Terima kasih.,2019-11-13 18:18:08,negatif
"Belanja gampang, kurir ramah, top pokoknya di lazada",2022-03-16 1:38:13,positif
"Tolong lbh selektif toko nakal, yg jualan tidak sesuai apa yg di deskrisikan dlm iklan, agar di tindak dan dilarang jualan kembali.",2019-11-10 12:46:13,positif
"pengalaman pertama beli online, nyesel😠. udah pesen barang dan udah di bayar, eh gagal gara gara sistem. wtf?... udah gitu dana dikembalikan lewat kupon. apa apa an itu? mau untung ya?. dan akhirnya gw pesen barang lagi dan harus pergi ke atm bayar ongkir nya. hadeh 😑. bolak balik atm itu cape njir.. gw tinggal di kampung ATM jauh",2019-04-02 6:34:44,negatif
sangat puas barang nya sesuai gambar👍,2022-04-30 22:11:19,positif
Alhamdulillah pengalaman saya belanja di lazada selalu memuaskan 🙂🙂🙏🙏👍,2020-08-13 10:08:39,positif
Belanja barangnya selalu ok banget...meski kadang kecewa dengan kurir...cod kabar telat dan barang jadi gk sampai,2019-06-25 12:37:31,positif
"Banyak harga palsu. di depan tertera Rp.9.000,- tp setelah klik size/ warna harga seketika berubah nambah. dari 9rb loncat jadi 40rb, payah👎👎👎👎👎",2021-12-13 1:55:48,negatif
"Suka ada toko yang ditanya tapi jawabnya tidak ada hubungan dengan yg ditanyakan, misalnua ditanya barang ini asli atau ori, dijawab untuk pesanan silakan konfirmasi ke... Dsbgnya.",2018-12-13 6:21:55,positif
"Tepat waktu, sesuai pesanan, kurirnya cukup ramah & sopan. Tks. Lazada",2021-01-25 10:37:46,positif
Mentang2 pesan barang murah dikirim 3 hari tapi tiba2 pengiriman di batalkan pihak lazada .saya sudah tunggu 3hari tapi tiba2 dibatalkan pihak lazada. Saya kecewa !!,2020-08-21 17:20:27,negatif
"Kacau! Pengiriman selalu lama! Dari pembatalan pengirimanlah,Gagal mengirim barang lah! Tolong lah diperbaiki lagi!!!!",2020-02-17 13:35:21,negatif
"Saya sangat minta maaf atas penilaian saya, tapi saya tidak puas dengan pelayanan lazada..apalgi pengiriman sesama Jakarta sangat lama, saya berharap Lazada bisa punya kurir lain, seperti Jnt JNE atau Yg lainnya.. Saya gak tau SOP nya gimana semoga semakin membaik.. Kalo iklan juga jangan dimana2 dong, mengganggu banget terutama kalo saya mau download movie.. Pasti yg muncul iklan lazada, kurang respect jadinya 😌",2020-07-10 2:07:15,negatif
mau nanya bonus dadakan buat ap. ap buat tmpilanan aj. sangkin lama semangkin gede bohong nya.,2021-03-27 7:52:27,negatif
"Sy juga pernah ditipu di Lazada ini, tapi ini kecerobohan sy, barang yg di pesan dan udah dibayar melalui indomaret tidak kunjung datang,",2022-03-10 10:21:59,negatif
"Saya menyesal pake Lazada. Dia hanya memihak pada si seller. Jadi begini alurnya. Anda membeli sesuatu, seketika itu si seller proses pesanan anda, maka anda tidak dapat membatalkan pesanan anda, jika statusnya sudah ""diproses penjual"". Bagi seller yg licik, jika barang yg ia jual ternyata kosong. Maka, status ""diproses penjual"" tak akan berubah kecuali si buyer yg minta dibatalin. Yg mana itu cara aman buat si seller, bebas dari sanksi",2020-03-31 7:51:22,negatif
"sukses terus lazada , pengen dpat hadiah dong",2022-06-01 6:19:40,positif
"Seller di lazada parah semua, barang masih dalam proses produksi dibilang ready stock. Pesen dari tanggal 17 des dengan estimasi sampai kerumah 20-21 des eh malah tanggal 28 des baru sampai. Chat diread doang sama seller gada kejelasan apa apa. Ga akan belanja di lazada lagi. LANGSUNG UNINSTALL.",2019-12-28 7:47:14,negatif
"Kok makin error, gak bisaa login pula",2022-05-14 8:23:39,negatif
"Coba lazada di 11.11 eh ternyata penipu..toko PF Premium Fashion pesan 3 baju gamis yg dikirim apaan paling harganya 10 rb an, ulasanya pada bohongan semua lagi, di cek tokonya udah pada dihapus barang nya, mau pengembalian barang kantor pengirimanya jauh ..anj*g memang , chat gak dibales ..pake garansi pengiriman percuma mohon pihak lazada blokir aja toko PF Premium Fashion Atau perbaiki lagi aplikasinya coba lihat aplikasi shope ada tulisan pesanan diterima kalu barang sesuai",2021-11-23 22:46:21,negatif
Suka belanja di sini harga dan ongkor lebih murah,2021-04-25 2:50:45,positif
"Anjr gw emosi mlu bawaan nya sbnrnya si gda hubungan nya tp tiap gw download drakor iklan lazada mlu, ganggu woy gatahan gw sumpah iklan biasa aj dong jgn bertubi2 ni kalo ada tulisan block gw block dah",2020-06-08 8:33:13,negatif
"Knp setiap kali saya berusaha melakukan pengembalian barang selalu jawabannya ""oops jaringan terganggu""? Saya baru saja di tipu oleh seller di Lazada, saya pesan mainan pop it tapi di kirim sabun so klin harga 500 rupiah. Sepertinya Lazada tidak ada tindakan utk masalah penipuan² yg di lakulan seller nya. Sangat mengecewakan!!! Saya tinggalkan komen ini sebelum meng uninstall aplikasi Lazada dari hp saya. ""LAZADA TEMPATNYA PENIPUAN BUKAN BERBELANJA"".",2021-07-01 1:38:23,negatif
Mau edit akun kenapa harus verifikasi lewat email dlu si? Jdi susah. Mna email yg terdaftar email dr facebook yg udh lama bnget ga d pake. Ini mau balikin dana dr seller aja susah bnget. Knpa ga ada tmpungan langsung utk dana dr pembatalan seller. Harus balikin ke rekening kita sendiri. Klo gini kan jdi ribet.,2022-05-14 4:59:43,negatif
"Bagus sekali sekali lazada... Mempermudah dlm berbelanja,tidak perlu jalan,barang sudah ada di rumah.apalagi bisa cod... Top banget deh.... Makasih...",2021-02-11 9:43:05,positif
"Terlalu banyak penjual yg penipu, kenapa hal seperti itu dibiarkan saja, sy udah 3x kena penipu sm penjual, stiap sy memesan barang tdk pernah sesuai dengan yg ada digambar, slalu mngecewakan, dn jg slalu banyak ulasan buruk mengenai produk2 dilazada, tolong pihak lazada tindak lanjutkan, karna kepuasan pelanggan adalah kepuasan kalian, tanpa pelanggan kalian tdk lh bisa menghasilkan rezeki, terima kasih!!",2020-03-18 5:36:43,negatif
suka banget belanja di lazada tapi laza sekarang di format sedikit ya dulu kan ada pemilihan daerah mana sekarang gak ada jadi kalok pesen sering ke keluar kota dan itu pun lama ber.hari😌,2022-07-26 8:28:58,positif
belanja di lazada belum pernah kecewa..mantul!!!,2019-05-16 6:57:44,positif
sekarang makin ribet aja sistemnya. kalo belanja dan seller gak ngirim dalm wktu yng ditentukan pesanan dibatalkan oyomatis tapi duitnya baliknya ke vocher gak balik ke rekening langsung. giliran dipake belanja lagi vochernya saldo masih over gak mau sekalian dikurangin biaya ongkir.dan sekarang say goodbye to lazada karna ribet dah gak jelas dipersulit banget. males belanja di lazada lagi,2019-04-28 18:18:34,negatif
"Suka😍 terus pertahankan sprti ini like 5 bintang... Respon normal, tidak kaya yg onoh Responnya jd Lemot pencet ini pencet ono Lemot bahkan tidak ada respon sama sekali. Belanja di Lazada alhamdulillah Lancarrrrrrrrrr",2020-05-16 20:50:44,positif
Belanja di lazada terasa mudah dan bnyk pilihan ny ...,2020-09-26 0:46:14,positif
Sangat kecewa lazada udah tidak bisa lagi fitur bayar di tempat 😏😏🙄🙄,2019-12-02 7:53:26,negatif
Kurangnya Lazada adalah pengiriman yang lama. Selebihnya ok. Layanan dan fitur fiturnya ok. Semoga bisa diperbaiki lg untuk destinasi pengiriman supaya bisa unggul dari toko online yang lainnya,2020-10-05 13:55:14,negatif
Sangat kecewa banyak toko penipuan yg dtg brg tidak sesuai realpict sangat mengecewakan,2022-07-06 15:31:09,negatif
Say sedikit kecewa sama lazada app...mengapa metode pembayaran nya tidak dapat dibayar ditmpat...bisa saja kan kalau pembayarannya ditransfer lalu barang tidak sampai ditempat tujuan atau hilang ditengah perjalannan siapa yang merasa rugi pastinya si pembeli....dan mengapa pesanan paket saya selalu dibatalkan..mohon diperjelas,2020-10-15 2:23:46,negatif
Makin parah lazada.. Tidak bisa menjaga barang pesanan costumer massa kurir bilang barang hilang.... Kalau ga bisa amanah mending tutup aja nih aplikasi saya sungguh kecewa berat.,2022-04-14 22:56:09,negatif
Psen barang dri 17 Agustus Ampe sekarang kaga nyampe2 pengiriman nya gimana ini ? Kecewa berat padahal dari Tanggerang ke serang?? Tolong pengiriman kurir tambah lagi kalo ga ketampung biar ga kecewa yang beli,2021-08-22 3:22:28,negatif
Aplikasi belanja online yang sangat bgus dan memuaskan...,2022-03-18 8:21:23,positif
"lebih ditingkatkan lagi aja pelayanan nya,,sejauh ini bagus dan cukup mudah belanja di lazada.. tapi tolong lebih teliti lagi dalam memilih pelapak, karena masih banyak yang tidak jujur dalam menajajalkan barang dagangannya,malah ada yang sengaja cuman mau nipu.",2022-03-30 5:47:39,positif
Belanja di lazadha sangat menyenangkan... Tapi sayang saldo playleter ya ga bisa bertambah. Apakah saldo playleter ya bisa bertambah limitip ya lg?,2021-09-07 14:22:30,negatif
"Okelah walau sedikit agak lama, tapi memuaskan, tdak capek capek tinggal tunggu di rumah....",2021-05-13 10:11:29,positif
"Semakin hari bukannya semakin baik tapi makin buruk, expedisinya yang dipilih tetap JNE yg sama sekali tidak amanah👎👎👎",2020-12-03 7:49:23,negatif
"pembayaran top up game skarang tidak bisa pakai kredivo, entah ini bikin susah skarang kudu repot2 ke alfa, pay later juga tidak bisa di gunakan untuk hal serupa",2021-08-14 9:23:54,negatif
"Masalah toko nakal kenapa di biarkan saja sama toko yang mengirim barang padahal tidak pesan yang dikirimnya, usutlah jangan hanya diam dan dapat uang banyak.",2021-11-03 13:07:08,negatif
"So bad, sangat mengecewakan.. Lazada banyak menjual buku bajakan.. Menyedihkan, tidak bisa menghargai karya penulis aslinya 😊🙏🏻",2021-06-08 11:44:39,negatif
"Sangat baik, paketannya rapih, kurirnya ramah 👍",2019-12-12 4:04:53,positif
"Bagus sih, tapi sayang, klo mau bayar di indomaret harus belanja mininmal Rp.50.000",2019-03-14 2:58:46,positif
"Kenapa kredit lazada jelek banget saya udh bayar lunasi semuA terbilang nya masih blm terbayar nyesel banget adanya kredit lazada malah bikin kantong kering di tlfn i trus, tolong deh di perbaiki lagi",2021-07-27 3:01:44,negatif
saya menyesal pesan baju di lazada.tudak sesuai dengan yang dideskripsikan,2022-04-26 11:03:56,negatif
belanja di lazada gk pernah kecewa.. pokok nya bagus deh.. pengiriman nya cepet bgt.. top buat lazada,2019-03-25 1:46:09,positif
"Sering sekali muncul saat lagi browsing, sangat mengganggu",2019-09-10 10:55:11,negatif
"Jujur saya sudah slah ,sya mao lanjut lgi tpi tkut ,buat apa download lgi jika ga bisa dipake blnja padahal sya hampir 2thn setiap blnja sllu dilazada SE x buat kesalahan diblokir percuma download lagi mfkn sya 🙏🙏,,",2022-04-22 5:18:20,positif
Sangat kecewa dengan kurier lazada banyak barang yang di cancel gitu aja,2022-08-15 7:07:34,negatif
Maaf untu lazada saya mau hapus aplikasinya di hpku soalx saya pertama kali belanja di sini terus suda pesang barang. Namun barangnya tidak sesuai gambar dan warnanya yg saya pesang beda yg datang. Tolong di sampaikan untuk yg jual barang kususnya tas selempang pria kalo jualan yg jujur dan teliti. Terimakasih ...... Ok saya hapus aplikasi nya sekarang,2019-09-04 9:34:26,negatif
"Baru jadi pelanggan pertama, eh dibatalkan dengan alasan stok tidak ada, sungguh mengecewakan. Tidak ada niat menjual. Pas mau beli yg lain tidak ada voucer yg 25rb. Padahal pelanggan pertama, SUNGGUH MENGECEWAKAN.",2020-07-14 18:06:19,negatif
Setelah bertahun tahun pake lazada puas pake banget ongkirnya paling murah di antara market online lain tapi sekarang sering muncul barang aneh aneh harga gak ngotak seller kek giru tolong lazada di basmi takut kalau hp saya di pinjem trus buat beli kan gawat hehe,2020-12-30 3:40:28,positif
"Apk nya bgus,cuman mohon kedepannya di perbaiki,masa iya jringan bagus tpi pas memuat gambar malah lama,udah lama d tungguin eh gak prnh ke buka",2021-07-02 13:04:30,negatif
"Pengiriman sangat cepat mudah dan sangat puas belanja di lazada,",2021-05-17 16:47:27,positif
"Aplikasi peakkk, ngadaon promo tp ga permah di proses, klo cari muka/rating jangan kyk gitu, bangsat tau gakkkk.... Mana mau kirim feedback gagal terus, padahal wifi id lancar.... Developer tai.",2018-11-14 13:47:17,negatif
"Kenapa gak bisa bayar pake akulaku? kecewa sama pengiriman nya, udah nunggu terlalu lama. di cancel pulak. saya pesan hp, pesan jam yang di atas 1jt smpe nya lama, saya pesan yg dibawah 50rb malah gagal, dicancel sepihak. kalau gak niat kerja ngirim gak usaha proses, cancel aja dari awal. orang gak nunggu2,.. auto bad rekomend!",2020-09-09 14:43:57,negatif
"saya sudah lama pakek lazada tp sekarang banyak perubahan . pesanan saya sering gagal pengirimanya atau terlambat . dan sekarang kurirnya pengirimanya pakek jasa JNE , kalo dulu NINJA ya lumayan cepet dan mau blusukan ke perkampungan untuk menuju lokasi pengiriman. sekarang kecewa bnget sama lazada . CATATAN : pengiriman sering batal. :sering terlambat.",2021-04-12 23:17:14,negatif
"Kenapa oada saat sy sudah donload apk ini tidak muncul di apk lain, harus buka di play store",2022-04-11 11:46:46,negatif
Mantab Semua semua sesuai pesanan Pengirimanya juga cepat...,2021-03-03 10:18:10,positif
"Pelayanan jelek, chating ke CS yg bales sistem terus... Beli barang, blm bayar malah terdefault cod, gak bisa di batalkan, aneh... Beda bgt sama si ijo sebelah...",2021-05-06 13:17:45,negatif
"Belanja jadi mudah, harga bersaing. stay home dan jaga jarak jadinya kalau belanja di Lazada. Successs..",2021-01-04 14:40:17,positif
Tiap menit iklan terus... giliran pencarian ngaco nga sesuai.,2022-07-12 9:59:55,positif
"tolong pake bahasa indonesia , saya sudah rubah tapi tetep gak eubah jadi bhs indonesia",2022-04-20 15:12:15,positif
aku bisa beli beli sekarang gak keluar belanja,2022-08-17 4:57:51,positif
"Kemarin awal2 lazada hadir, ongkir masih free pengiriman ke alamat saya maka dari itu saya menjadi pelanggan tetap lazada, namun sekarang saya tidak recomended Karena beli apapun sdh kena ongkir yg cukup mahal",2018-11-02 5:14:56,negatif
"Saya kecewa padahal saya gk pesen barang apapun tapi suka datang terus ngasih barang, padahal saya gk pesen. Harus nya kurir nya tlpon dulu ke no hp yang ada di akun nya😣",2020-03-07 6:30:14,negatif
Yg selama ini saya belanja di lazada sih bagus recomendad lah pokoknya,2020-07-14 12:25:20,positif
"Belanja nyaman, barang aman, datang sll tepat, rekomend dah👍",2021-07-18 5:06:32,positif
ongkos kirim nya mahal,2022-09-07 11:09:17,positif
"suka banget klw belanja d lazada bisa bayar d tempat trs murah"" lagi harga nya top lah lazada👍👍👍👍👍👍👍👍",2021-12-03 6:20:51,positif
GA BS KIRIM OTP...SETELAH D UPDATE..JADUL TP MAU KEREN Pokoknya update apk nya malah makin parah.MALAH JADULLLLLLLLLLLLLLLLL,2020-06-14 1:34:16,negatif
"Kalo mau beli di marketplace ini lebih baik menggunakan cod saja janhan transfer atau apapun itu yang harus bayar dulu,karena jika pesanan gagal uang sangat sulit untuk kembali,sudah 2 minggu saya menunggu uang saya kembali taoi disuruh menunggu trus",2022-05-13 16:37:34,negatif
"Thanks you LAZADA bisa belanja online lebih simple dan jga enak, bisa bayar COD / metode bayar tranfer bank apapun juga bisa... 😊🤗🤗",2021-08-23 23:33:55,positif
"Gak jelas semenjak join2 sama ninja2 itu Pengiriman lama kali parah, Belum lagi barang kadang sampai di terima rusak. Tanggung jawab kalian kurang. Kecewa udah yg keberapa kali belanja di kecewain, udah gak layak meski 1 bintangpun. Udah layak di uninstall inimah. Parah.",2020-02-19 4:12:58,negatif
Sering mengganggu (terlalu sering iklan),2021-10-31 16:51:00,negatif
"Banyak vocer gratis ongkir,sukses lazada,cuma tolong barang yang di jual pelapak harus benar benar real pc",2021-01-26 5:48:13,positif
"Saya kasih bintang satu dlu krana sya bru psen lewat lazada bru skali ini, nanti klu memang bagus pengirimanya baru sya tambahin rantingnya lagi..😀",2021-04-04 0:52:05,negatif
"Tolong untuk riwayat pelacakan paket lebih jelas atau lebih rinci lg dibuat, biar kita tau paket kita udah nyampe daerah mana.... tolong diupgrade lg Development tks",2019-08-14 15:49:05,positif
Sangat puas pengiriman nya cuma di sayangkan SM penjualnya suka kurang pah pilih yang mana suka di kirim yang beda kadang ukuran udah di pilih di kirimnya beda ukuran ..suka kecewa sama penjualan barangnya terimakasih ..lazada,2019-09-22 4:43:40,positif
"tolong donk sertakan menu hapus akun, karena nomor dan email pribadi saya tidak dapat disatukan, terdaftar di akun yang berbeda, klo bisa tolong dibantu biar jadi satu akun, antara no hp sama email",2019-08-08 19:13:22,negatif
"Tolong dong lazada setahun lebih saya pake lazada baru kali ini kecewa , barang udh hampir seminggu padahal bukan di luar negri blm nyampe nyampe , di batalin gak bisa padahal barang mau di pake besok pagi loh !. Helehhhhhh",2020-10-20 15:40:33,negatif
Sangat membantu saya dalem berbelanja kebutuhan saya karena saya sangat sibuk sama pekerjaan saya,2020-01-29 2:45:26,positif
"Aplikasi gelo. Coba hapus aplikasi karena error, pas download lagi mentok di 63% download gagal terus, padahal udah kosongin memory karena mungkin ruang penyimpanan tidak cukup, tapi tetap aja gagal terus.",2021-10-01 16:42:53,negatif
woi kontol...knp apk mu ini sering muncul di google klw gua lg browsing..mau download lagu keluar nya selalu lazada..klo iklan boleh lah tp jangan ngespam bgst !!!!!!!!!!!!!,2019-10-03 5:55:49,negatif
"Pengiriman yang aman dan cepat, Selain itu aplikasi ini juga dapat memberikan info paket kita sudah sampai dimana dan bisa juga COD di tempat ☺️",2020-11-18 13:46:56,positif
Bagus sesuai dengan 99% sesuai dengan gambar,2020-12-16 19:40:25,positif
amanah banget rekomended banget buat yang nyari murah berkualitas👍👍👍👍,2021-11-24 12:44:19,positif
"Terimakasih lazada,cari barang bagus jadi lebih mudah",2021-02-02 9:55:09,positif
Parah lazada sekarang biasanya otomatis voucher ongkir pas di check out malah tetep harga normal,2021-02-13 15:32:58,negatif
Makin kesini makin menjengkelkan. Lagi asik main tiba tiba ke playstore lazada mulu. Segitu nya. Hufffftttt. Gak rekomen banget. Mengganggu.,2022-03-31 4:34:42,negatif
"Aplikasi sampah kebanyakan iklan, ga laku ya wkwkw",2021-02-16 9:57:26,negatif
Gue kasik bintang satu dulu.... Tolong dong tolong dong buat jasa pengiriman lazada entah itu JNE atau NINJA VAN ID Kalau ngirim barang itu jangan lama bangettt masak melebihi esmitasi ... Mau tolang barang kasian sama kurirnya dan juga sellernya Mau nerima barang....pesanan itu milik orang lain otomatis gak mau lah konsumen saya mau nerima barangnya jadi gue itu serba salah Mintak tolong bangett ya lazada pengirimannya tolong lebih di percepat #moga dibaca sama admin,2020-12-23 5:05:01,negatif
"berkat Lazada 237000 uangku aku belanjakan untuk beli barang tapi sayang barangnya rongsokan semua, notifikasi juga sangat menggangu padahal udah saya matikan tapi tetap aja muncul, iklan juga muncul diberbagai media dan sangat menyusahkan, sekali anda mencari barang di Lazada maka barang itu akan selalu muncul di berbagai media di hp anda Saran saya jangan pernah Anda berkunjung ke Lazada sekali pun sebelum menyesal!!! Ini demi kebaikan Anda",2022-06-24 4:50:22,negatif
Aplikasi yang satu ini sangat membantu saya sangat suka sama aplikasi ini,2022-08-05 8:06:03,positif
Cepat terealisasi dan mudah prosesnya,2021-11-15 22:35:39,positif
"Aku senang belanja online dilazada kualitas produk bagus ori dan abang kuril nya udah langganan baik dan sopan,pesanan ku slalu rapih dibungkus nya.untk seller dilazada smoga bisa pertahankan kualitas produk nya terus ya,biar kami langganan terus dan kami percara produk aman dan jadi tambah langganan belanja online dilazada terus.sukses terus lazada,aku senang belanja dilazada harga nya murah terjangkau dan kualitas produk sesuai dan kualitas bungkus rapih.",2020-10-10 12:19:56,positif
bintang 5 ini hanya utk jasa pengiriman LAZADA aja bukan utk barang yg kubeli sebab semua produk sangat mengecewakan konsumen,2022-05-16 8:47:45,positif
Paylater nya tidak bisa di gunakan... Percuma di kasih limit juga 😥,2022-08-30 8:43:56,positif
Aplikasi ini sangat bagus bisa membantu kita mencari barang barang yg sedang kita minati dan dapat di kirim denagan barang sesuai pesanan kita tanpa ada penipuan sama sekali ..,2020-03-30 11:10:46,positif
"Senang belanja di lazada sini bisa COD, tp selernya harus lebih di teliti lg, soalnya barang suka ga sesuai yg di kirim.",2021-12-31 5:02:52,positif
Kenapa lazada buruk sekali...pesanan saya tiba2 dibatalkan.. padahal sudah nunggu lama sekali...kapook saya kapoook pake lazada,2022-04-09 13:03:49,negatif
Jangan di download ini Aplikasi sampah....!!!! Uang sudah di transfer barang datang tidak sesuai pesanan. Pesan speaker yang datang gantungan kunci.,2021-06-28 5:38:40,negatif
Baru kali ini saya belanja pengirimannya bisa sampai 12 hari padahal sesama Jakarta. Mohon di perbaiki dalam sistem pengiriman,2022-09-07 4:46:32,negatif
"di aplikasi ini.. kontak WA yg ada di dalamnya... pada penipu semua...! sy barusan tertipu..! minta d trnsfer dulu...stlh di trnafer, langsung main blokir... stlh itu menghilang..! dasar penipuuu",2021-08-25 5:54:48,negatif
"Bajingan LAZADA,ikaln kalian itu mengganggu tolong iklannya di kondisikan lagi,mau download iklan LAZADA,buka web iklan nya LAZADA intinya sangat mengganggu kalau masih begini nanti gue blokir dan laporin apk ini",2020-06-22 16:27:47,negatif
"alah belanja di aplikasi lazada gk ada yg bnr.. pesan apa dtng nya apa. mnding sekali "" sering bgtu..hati"" klau belanja di sni.. klau harga mahal"" lebih baik jgn sini lah.. gk sesuai gmbar kirim barang..",2019-04-01 0:27:33,negatif
belanja disini gk pernah bener.... barang jauh dari kwalitas n gambar.... parah kan... mohon dong diperbaiki..... setiap belanja lho.... gk se x 2 x lho... parah... parah.... 👎 👎 👎,2019-09-21 3:30:03,negatif
suka kualitasnya bagus,2022-06-26 10:44:15,positif
"Sangat suka belanja di lazada,jasa pengirimanya selalu menggunakan jasa ninja dan paketnya selalu di antar sampai ke rumah, dan kurir nya selalu sopan dan ramah",2021-01-01 7:37:19,positif
aplikasi bagus bermanfaat bust belanja online,2022-09-04 15:58:16,positif
Gagal bayar. Bs masuk keranjang to saat dibayar selalu gagal. Padahal keterangan barang masih ada.,2020-09-04 2:10:40,negatif
Yesss bintang 1 emang paling tepat diberikan buat aplikasi ini. GAYA nya doank bikin iklan di tv padahal ZONK Semua pesanan saya dibatalkan alasan kesalahan sistem. Cuihhh bilang aja lo takut bangkrut klo bagi² voucher 👎👎👎👎👎👎👎,2018-11-13 7:27:02,negatif
saya suka belanja di lazada...sering dapat promo gratis ongkir..sekarang tokonya dah banyak yg amanah.. lazada the best lah...,2021-12-08 1:24:55,positif
Aplikasinya gimana sih masa say udah instal udah penuh 100% masa diulang lagi trs juga udah 100% lagi diulang lagi suruh instal kecewa banget sih ini,2021-02-08 8:54:35,negatif
Aplikasi Scam Gak kaya si oren disini banyak yang scam,2022-06-21 17:47:57,negatif
Suka sich tapi lebih suka toko dan barang nya bisa pembayaran di tempat jadi lebih nyaman n g ribet buat ibu ibu d rumah,2019-02-21 3:49:49,positif
"Aplikasi bermasalah. Minta update, saya update.tidak ngaruh. Saya lapor ke cs nya, mesin yg jawab. Solusi tidak memuaskan. Aplikasi NOT RECOMENDACE..",2021-03-27 23:43:34,negatif
"Assalamu'alaikum wr wb Saya Muhamad rizki dri bandung... Sya pesan paket 1 tpi knpa datang nya 3.. & itu juga bukan 1×/2×,, sya sdah sering kyak gtu, kemarin juga sya pesan headset mlah datang celana mangset,,, Mhon untuk pihak yang berkewajiban di lazada memeperbaikinya🙏",2022-02-24 17:41:55,negatif
Barang sering terjadi pembatalan otomatis dari sebelah pihak. Padahal saya tidak ingin membatalkan pesanan tersebut. Sungguh sangat mengecewakan pelayanan nya,2022-01-03 7:50:33,negatif
"untuk lazada bnyak toko penipu d lazada,,bnyak yk gk amanah,,pesan apa datang nya apa,,mohon d perbaiki lagi.",2021-03-21 7:29:44,negatif
tolong iklannya sangat mengganggu saat browsing,2019-06-15 14:04:09,negatif
Mode pembayaran nya gak jls gak bisa pake dana udah bolak balik ngikutin caranya masih aj gak kebayar bisanya cod tolong di revisi lagi CEPATNYA BIAR BISA PAKE E WALLET,2022-09-06 12:00:42,negatif
Kan udah ada di aplikasi lazada kenapa harus donlot lagi gi mana mau pesan kallau setiap mau pesan harus instal melulu kapan mau belanja nya,2021-02-10 12:17:23,negatif
Saya kecewa. Pesanan saya dibatalin dengan alasan alamat tidak akurat. Sementara saya sering pesan di Shopee ga pernah ada masalah sama alamat. Ga bagus sekali lazada,2022-04-02 2:22:05,negatif
seler respon cepat kurir sudah langganan barang sesuai pesanan terimakasih semuanya,2022-06-12 1:22:38,positif
Berbelanja di lazada sangat mempermudah buat saya pribadi. Yg terpenting saling amanah baik penjual ataupun pembeli. Supaya tidak saling merugikan.perkuat tali silaturahmi dgn aplikasi lazada ini. Salam sehat dan sukses buat semuanya,2021-08-13 23:01:14,positif
Semakin mudah belanja dengan fasilitas cod dari lazada semua jadi gampang,2019-08-30 1:33:41,positif
"saya dapatkan barang ini di flash sale dengan usaha saya memperebutkan barang ini dari ribuan orang event11 11 . saya juga pernah mengalami ini, mentang2 diskon tidak dikirim untuk menghindari kerugian, ini namanya penipuan publik, dan ini sudah pengalaman ke 2 saya seperti ini",2019-11-15 5:32:20,negatif
Buka google crome mesti ada iklan lazada. Mau download lagu pasti masuk ke lazada. Aplikasi murahan promosi iklan sana iklan sini bikin jengkel aja. Mending kalo pelayanan nya tepat.,2022-05-22 11:00:04,negatif
kecewa bngt balikin uang 100 rb aja susah nya setengah mati berbulan bulan di tagihin bilang nya lagi di proses terus abis itu kata nya udah di transfer diminta bukti transfer engga di kasih kasih saya sangat menyesal dan barang suka tidak sesuai sangat mengecewakann,2020-01-10 14:53:16,negatif
