text,at,label
Solusi belanja yg ok. Blm pernah kecewa belanja di shopee. Makasih shopee solusi belanja yg praktis..,2022-05-07 6:32:46,positif
Apl nya sekarng ko susah yah untuk di buka. Loadingnya lama banget..... Padahal udah update trus...,2022-03-23 15:36:11,negatif
"App nya saya suka, saya sering belanja disini promonya juga banyak, terus banyak gratis ongkir dan voucher gratis gitu, terima kasih shoope",2022-03-24 11:56:24,positif
Kenapa kalau mau login. Apk otomatis keluar terus menerus,2022-06-20 5:05:44,positif
"Tidak seperti dulu. Sekarang sudah tidak ada pilihan untuk jasa pengiriman. Hanya menjadi reguler, kargo, dll. Biaya ongkir jadi sangat mahal. Setelah ini tolong jangan bikin iklan gratis ongkir lagi. Karena tidak sesuai. Mohon perbaikannya.",2021-03-16 17:52:31,negatif
Mantap bgt smua.mnjadi gampang klu blanja d shopee... cepat tanggap n gak ribet...,2022-09-06 8:19:58,positif
Perubahan sistem sekarang makin ribet. Bagusan sistem yang lama. Pemilihan jasa pengiriman bisa di pilih sebelum di bayar. Tapi sistem sekarang makin ribet pemilihan jasa pengiriman bisa di ubah pada waktu sudah di bayar.. Kalo gitu kan gak bisa milih ongkos pengiriman yang murah. . Tolong segera perbarui jasa pengiriman di pilih ketika sebelum di bayar. .,2021-04-18 13:26:11,positif
"Shopee emng the best setiap belanja disini ga pernah kecewa,,tp terakhir belakang shope klo udh masuk event pengiriman selalu lama sampai itu karna,,ada nya pengurangan harga per paket yg di terima oleh kurir nya dan kurir mengadakan demo ... Saran saja tolong di beri kenyamanan untuk para kurir, kenyamanan seperti tidak memotong pendapatan mereka,kalau bisa sih ditambah sdikit harga perpaket nya karna menurut saya kurir itu ujung tombak nya shope krna jika tidak ada kurir jadi apa pengiriman",2021-04-24 14:15:15,positif
"Pengiriman pake shopee lama sekali , aplikasi nya juga lemot , makanya saya beralih pake apkikasi lain skrg",2022-06-10 11:29:27,negatif
"pengirimannya agak lambat bulan bulan ini lagi pula kurang teliti dalam pengecekan seperti baju ,kaos kurang rapih dan kurang bersih masih ada benang benang yg ketinggalan tolong diperhatikanya .",2020-09-21 5:30:24,negatif
Resah banget padahal aku pengguna baru tapi voucher yang 30rb katanya sudah digunakan pzdahal belum sama sekali,2022-05-24 18:25:12,negatif
Belanja yang gak pernah mengecewakan....tapi masih ada toko yang gak bisa cod....,2022-06-10 11:09:41,positif
"Auto uninstall......!!!!! Login di persulit . Pake verikasi wajah, verikasi email . Pas di verikasi hanya mentok di tulisan bahwa telah di setujui gak ada tombol ok ata6 apa . Blm lgi kalo verikasi wajah bagaimana kalo kamera blur . Bagaimana kalo kamera eror . Bagaimana kalo hpnya kentang . Weeesss langsung uninstall wae . Ora kalap.!!!!!",2021-12-07 15:02:24,positif
"Makin sini makin lemot, padahal jaringan bagusss.. mau Checkout pun lemotnya minta ampunn",2022-07-18 13:21:02,negatif
Kecewa berat sama shoppe akun ku ngga bisa dibuka selalu harus verifikasi no telpon yg prosesnya ribet nge lag terus. Jadi ga selesai2. Restart mulu shopee nih setiap mau chekout harus menghubungi customer service mulu,2022-05-16 21:46:48,negatif
"Saya kecewa kenapa toko luar nengri di tiadakan padahal 0 ongkir,, saya yg di luar jawa justru lebih baik blnja toko luar dri pda dlm negri. Jika brang yg sya beli di lokal harganya gk sepadan sama ongkirny.",2021-06-13 14:33:07,negatif
"Tolong jasa pengirimannya bisa dipilih lagi, sangat menjijikan pelayanan J&T atau tidak usah pakai J&T lagi sangat memuakkan",2022-06-22 1:22:03,negatif
"Seru main aplikasi ini, interfacenya user friendly cuman kadang suka nge lag pas lagi liat2 produk satu ke lainnya mungkin ada faktor jaringan juga but overall baguss",2022-06-12 6:32:26,positif
Banyak gratis ongkir. Saya suka. Pertahankan ya. Ohya perbaiki aplikasinya donk masa shopee doank yg agak lambat dlm munculnya gambar atau foto. Ecommerce lain enggak,2020-02-10 13:08:28,positif
"Saya tidak terima OTP, metode log in makin rumit dan susah, bahkan puzzlenya tidak bisa di geser. Mengecewakan",2021-01-04 4:05:26,negatif
"Gak ribet belanja di sini,,,selalu lancar dan ttep.aman",2022-03-29 10:41:41,positif
"Kecew dengan shope saya sebagai seller tolong lah,penarikan dana lama sekali kami sebagai seler dana mau di pake buat mutar lagi ,masa sekarang harus nunggu 2 sampe 3 hari secara tidak langsung shope mematikan kita Mudah""an di perbaiki sistem nya ya",2022-07-24 3:47:47,positif
Pengiriman cepat dan kurir nya jg ramah,2022-04-14 13:53:08,positif
"Sangat membantu,memudahkan dlm berbelanja online,,terima kasih shoopee,apalagi klo udh dpt spaylater nya JD pengen belanja terus..dtnggu ya dr shoopee agar aku nnti bisa dpt spinjam nya",2022-08-09 7:42:41,positif
"g usah capek2 keluar, di shopee semua ada , yg penting ada uangnya 🤗🤗😀😀😀",2022-08-15 1:54:10,positif
Sangat mengecewakan ini apk saya isi kuota semalem tapi sampe sekarang nggk nyampe nyampe haduh gmna ini,2022-06-16 2:48:23,negatif
"Halaman shoppepay gak bisa di buka, udah chat admin di ig resmi bahkan di aplikasi nya pun sama aja gak di respon. Kecewa banget mau transaksi ataupun TF gak bisa tapi kalo belanja di shoppe bisa di pake. Kan sengaja simpen uang di situ buat alat transaksi",2022-06-16 6:12:13,negatif
"Aplikasi sering stuck di loading layar awal, kadang juga sudah pencet barang yang mau dipilih tidak mau kebuka, malah kebuka barang yang lain",2022-05-17 4:48:59,negatif
Barang sudah lama di bayar lewat Alfamart tapi barangnya ngk sampai2..Gimna ya teman2 harus di Viralkan!!! Cukup lumayan sudah mau genap sebulan Barangnya tidak spaiw..,2022-06-10 16:48:54,negatif
Gimana ini solusinya. Baru download gak bisa login. Aplikasi di buka keluar sendiri. Diulang2 tetap begitu seterusnya.,2022-06-14 8:16:36,negatif
"Lemot sekali aplikasinya,",2022-07-16 12:09:35,negatif
"blank , crash , banyak bug , banyak masalah dan kendala, saldo tidak kembali ke shopepay, force close , frezee , nge frem. segitu ram 8gb internal 256gb snapdragon 870. aplikasi paling buruk di playstore.",2022-07-07 11:37:15,negatif
Kenapa jadi crash gini setelah update? Jadi ga bisa jualan haduh 😥😭,2022-07-02 15:25:20,negatif
"Aplikasi kunyuk... lambat, semua cust service gak bagus pelayananya. Rekomended tokped atau lzda",2022-04-25 11:38:55,negatif
"Sering error.. Padahal kuota ada sinyal juga kuat, dibilang tidak ada koneksi.. Tolong di tingkatkan lg system kerja app nya..",2022-07-25 3:25:49,positif
Belanja jadi lebih mudah dengan aplikasi ini. Di tambah bangak penawaran yang menarik . Dari tampilan aplikasinya juga bagus dan mudah,2019-12-14 2:14:07,positif
"Bnyak error nya skrg shopee mah, trus apk nya jg smkin berat",2022-07-27 3:22:35,negatif
"Mantap belanja di sini. Cm skrg klo top up shopee pay & bayar via trf pke BNI kena biaya penanganan. Dulu mah ga ada biaya. Cb tolong diperbaiki lg donk,, jgn SMP sy pindah ke lain hati nich,,, hehehe,,,",2020-08-20 8:09:38,positif
"Sejak berbelang'ja di shopee,sebagian kebetuhan dan keperluan aku terpenuhi thank you shop""",2022-08-28 13:14:04,positif
"Belanja menjadi mudah dan menyenangkan,btw beberapa minggu yang lalu ngerasain shoope balikin uang kita ke shoope pay dengan cepat, saat transaksi gagal, itu keren menurut ku, shoope selalu jadi pilihan",2020-12-05 10:04:37,positif
Semenjak perubahan sistem pada ongkir jadi males belanja di shopee. Apalagi pas promo 4.4 jasa kirim nggak bisa diganti. Kena ninja express lama banget sampai 3 hari padahal biasanya JNT 1 hari sampai..,2021-04-07 3:16:36,negatif
"Tolong di perbaiki soal jaringan nya, eror terus padahal sinyal stabil",2022-09-04 8:09:02,positif
pokonya the best deh di bandingkan dengan aplikasi belanja yang lain... disini tuh lebih lengkap.. kita lebihh mudah dan mgerti APK ain terus status pengirimannya lengkapp... Vocher cashback Gratiss ongkir banyakk sekali... dan yang paling aku suka aku sekarang jadi bisnis Online berkat shopee karna slalu gratis ongkir dan murahh... TERIMAKASIHHJJ SHOPEE😘,2020-03-23 11:51:16,positif
"Ampun shopee, makin kesini makin mengecewakan. Dulu waktu check out, saldo ngepres sama barang, masih bisa klaim freeong nya. Skrg kalau saldo kurang dari total check out+ongkir gak bisa diklaim freeongnya. SUMPAH KECEWA!!!",2022-02-27 11:38:54,negatif
ngelag.! lemot.! jawabannya pasti ya gitu2 aja. tanpa ada tindakan yg salah situ eh user di salahin ekwkwk,2022-08-24 20:11:34,negatif
Kenapa pembatalan otomatis tidak bisa. Itu hanya tulisan belaka tidak bisa membatalkan otomatis dalam jangka waktu tertulis.. Shopee jancuk,2020-02-21 8:57:40,negatif
"Aplikasi yg sangat membantu dalam berbelanja, dll. Tpi sering update semakin berat karna fitur nya juga emang banyak sih 😁",2022-06-09 12:31:56,positif
Apli kasi rusak gabisa masuk gue hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh apk rusak .......,2022-05-12 9:19:48,negatif
"Makin buruk jaringannya. Ngelag trus.. Padahal untuk aplikasi yg lainnya di HP saya lancar"" Saja. Tolong di perbaiki jaringannya.",2022-08-19 10:42:06,positif
"Sukaa banget, terpercaya,aku suka banget loh shopping dishopee, karena benar"" bagus dan dimana"" aja kita bisa mesennya, tinggal pilih barang apa yang kamu inginkan, cekout, buat pesanan, dan tunggu deh barangnya, terus diyoutube juga banyak yang recomend beberapa toko,jadi bisa nonton dulu baru belanja, biar lebih yakin gitu sama barangnya kayak gimana. Jangan lupa belanja di Shopee yah Happy shopping gaess",2020-05-07 6:40:22,positif
Saranin pakai yg lain ini apk tambah berat bukan jualan lagi udah kaya tiktok pindah ke apk lain,2022-07-12 4:57:26,negatif
"Sedikit kecewa Barang yang di ready tidak sesuai yang di pesan 100% tidak sama bahannya pun cepat rusak, sudah saya coba hubungi tokonya berkali kali tapi tidak ada balasan (tidak bertanggung jawab )",2019-11-19 22:21:08,negatif
Terlove shopee belanja ku jdi mudah ga perlu ribet ke mall,2022-07-12 8:34:30,positif
Semenjak aplikasi ini hadir Sangat membantu ketika mencari barang yg sulit kita temukan di sekitar kita Bahkan barannya lebih murah Apalgi mempunyai Voucher belanja Tentunya sangat meringankan bagi costumer Pokoknya keren keren....... Tingkatkan.... 🤗,2022-05-06 11:32:12,positif
"Tempat belanja nomer 1 buat saya, komplit, lengkap, terpercaya. Download mudah, aplikasi gampang digunakan, jangkauan luas, banyak voucher yang bisa digunakan dan promonya juga banyak loh.. Jangan sampai ketinggalan kumpulin poinnya juga... Siiipp laahh..",2020-06-08 7:51:45,positif
"Shope CACAT,peforma buruk,aplikasi sering crash,Tolong di perbaiki penjual produk Digital merasa Resah,CS alot.",2022-04-09 15:14:50,negatif
Pas. Mau. Flash salr kenapa. Begitu lemoot. Padahal. Udah plek waktunya yg ditentukan. Tapi great app and easy to use it all the voucher gratis ongkir,2020-12-14 12:50:10,positif
Mohon bantuannya error aplikasinya di sy. Kendalanya tidak melakukan transaksi.,2022-08-14 12:11:45,positif
"Ngasih event gak jelas, pas udh jamnya muter muter terus. Gak bisa pilih pengiriman juga. Auto uninstal shopee dan pindah ke toko ijo",2021-04-04 14:01:15,negatif
Belanja di shopee memang puas,2022-08-26 2:14:27,positif
"6.6 promo,tingkatkan lagi agar lebih baik lagi ...",2022-06-15 8:19:37,positif
Bagus bngt tpi pliss pengen dibanyakin diskon di ongkir nya minimal belanja 10rb pliss soalnya klw dibanyakin saya jamin bnyk yg nyerbu dan bakal download apk ini deh,2022-06-06 13:21:57,positif
"Untuk shoppe,kenapa akun saya tidak bisa di buka dan alasannya saya melakukan suatu pelangaran padahal saya tidak melakukan suatu pelangaran",2022-04-26 7:44:06,positif
Bagus bangetlah. Selalu puas sama apk ini. Transaksi gampang banget. Saran aja nih. Lebih perhatian sama seller2. Kadang suka banyak yg nipu. Atau jual barang palsu.,2020-06-29 1:45:28,positif
"Alhamdulillah, smenjak ngrti dg shopee bsa jualan online.. dan semoga ongkir di shopee nya segera normal sprti wktu dulu. Skrang ongkirnya mahal. Dan proses pemesnn nya agar tidak susah lagi. Tdk di btsi dg gratis ongkir ny☺",2021-08-20 13:23:33,positif
"Udah sering belanja di sini.. Tapi baru sekarang susah di bukanya, aplikasi lemot, ga bisa buka notifikasi. Padahal ada notifikasi baru, tapi ga nongol.. Biasanya ga lemot.. Saya mau bayar tagihan nih.. Tapi ga bisa di buka 🙁🙁 Gimana dong ka. Tolong diperbaiki secepatnya ka..",2020-06-03 16:11:56,negatif
"Belanja di Shopee sampai saat ini memuaskan....Barang - barang yg dipesan sesuai dengan pesanan...Kurir - kurirnyapun ramah...Pokoknya, Mantablah....Pertahankan dan tingkatkan terus kepuasan pelanggan....Sukses selalu.",2020-07-10 3:19:29,positif
Bagus bgt apk shopee emng bagus untuk memesan barang walaupun kadang pernah eror tapi saya suka,2022-05-26 7:29:23,positif
Setelah upgrade shopee pay later eeh limit tetap 100k? Bagaimana biar bisa bertambah? Apakah harus Uninstall? Solusi dong Min???!!!,2022-06-27 13:17:58,negatif
kak kok shopee ada notif ups dalam perbaikan itu kenapa ya kakakk,2022-07-01 15:08:45,positif
"tambahin aneka warna/multi milih2 barang kalo org pesan barang lebih dari 1 biar ga hubungin penjual lagi, meresahkan jga hubungi penjual takut ga di baca pesannya, yah misalkan kalo udh ada ya udah brti aku yg ngelag.. good luck✨",2022-04-08 2:02:22,positif
"Males belanja dishopee skrang, ga bisa pilih kurir, hanya bisa milih hemat atau reguler.. dan otomatis memilih kurir yg tidak saya sukai ... Shopee lemah",2022-02-23 19:14:06,negatif
"Di update malah lemot,.. aplikasinya keberatan harusnya vendor atau bagian terkait bisa ngembangin aplikasi lebih ringan lagi bukan malah makin berat,.. pengembang aplikasinya payah,gak bisa ngikutin perkembangan zaman..",2021-12-30 21:45:54,negatif
"Gratis ongkir hanya sekali, harusnya berkali"".;+ Vocer kaga bisa dipake, harus bayar pulaa.. & gaada yg jual Lonte, jadi males belanja di shoopee",2020-06-06 13:44:12,negatif
"saya puas dengan aplikasi shopee,, tapi saya kesal karna foucher nya tidak bisa di guna kan, karena saya lupa kode foucher, mungkin foucher saya di blokir.. tolong shopee solusi nya gimana ya, agar saya bisa guna kan foucher nya lagi..",2021-04-23 9:52:48,positif
"Sangat mengecewakan , biasanya aku berlangganan di shopee tp baru kali ini kecewa berat !! Sudah tf uang tp tidak dikirim barang dan tdk ada respon sm sekali dr toko itu !! Pernah melaporkan toko tp tidak ada respon juga dari pihak shopee !! Penjual yg tidak amanah pasti bnyak yg jd korban !!",2020-06-06 14:49:44,negatif
tolong peebaiki gak bisaa lagi tampil produk jadi gabisa belanja . sudaah melankukan pembersihan seperti itu kak. malah sudaah un instal sekali tros Download lagi masih gabisa di pakai app nya. koneksi internet staabil. malaah sangat cepat,2019-05-18 15:56:58,negatif
"Tolong tim Maintenance IT nya di perbaiki lagi ini apknya supaya kembali lancar digunain seperti dulu lagi, ga lemot""an lagii, jangan malah dibikin beratt, idup udah berattt.",2022-04-16 4:05:06,negatif
Setelah update malah ngga bisa di buka sama sekali.tiap buka shopee selalu di suruh nunggu krn ada perbaikan.baiklah...sy pindah ke toko sebelah aja deh.mksh shopee,2019-12-27 4:36:01,negatif
applikasi nyah bagus banget.. membantu banget buat blnja apa pun.. harga nya murah murah.. udh sering pesan d'sini semoga royalti saya bisa segera gold..,2022-03-20 4:15:00,positif
Mempermudah dalam mencari kebutuhan sehari hari,2022-08-28 20:01:22,positif
Aplikasi ini sangat lemot dibandingkan online shop yg lain meskipun spek hp diatas rata² tetap bakalan ngelag tampilannya juga gak simpel banyak notifikasi yg gk penting..,2022-08-16 5:21:17,negatif
memudahkan cara usaha saya dalam berjualan online.. menambah pendapataan meskipun gak seberapa karna terlalu byk yang jualan online seperti saya dengan harga yang relatif tp alhmdulilah masih punya pelanggan. #thanks_shopee♥♥♥,2019-10-12 12:48:07,positif
"Selalu puas belanja di shopee, Bukan hanya barangnya yg murah murah tapi juga kualitasnya bagus dan terjamin,jujur gk pernah kecewa beli apa aja di shopee",2021-09-16 4:39:04,positif
Sekian lama pakai shopee..ini pembaharuan yg paling buruk. Sangat mengecewakan setelah di perbaharui...jasa pengiriman tidak ada pilihan...jelek sekali,2021-04-07 21:19:12,negatif
"Kenapa shopee makin kesini makin lemmot, loadingnya lamaaaa bangettt. Padahal aplikasi lain lancar2 aja. Tolong segera diperbaikin dong, bikin custommer kecewa 😫",2018-12-07 14:34:43,negatif
"Saya mengapresiasi pihak shopee dan beserta timnya. Selama 2 tahun menggunakan apk ini, saya merasa apk ini sangat merakyat dalam memberikan voucher gratis ongkir serta diskon yg menarik dan tak kalah akan murah²nya produk² flashsale. Cukup bagus lah, Kalau bisa, shopee bisa ada softwarenya di windows store, bukan hanya website online semata. Jadi saya bisa buka shopee via laptop, kan jadi lebih enak dilihatnya.",2020-11-10 19:31:38,positif
"Saya sudah langganan di shopee,, Hanya saja ongkir ke alamat saya itu mahal banget,, terkadang ongkir lebih mahal di banding harga barang,, Bisa gak Free ongkir aja😄",2019-12-19 13:08:45,positif
kebanyakan update jadi lemot.. goblog apk sering update dari 9.9 sekarang yg 10.10 tapi jadi lemot goblog sinyal gue 4g tolol..apa harus diinstal dulu baru diinstal ulang goblog..kalo lama di hp emang lemot nih apk.. otak lo kali tuh ga ada jaringan nya,2020-10-05 15:37:47,negatif
Suka kalau belanja di Shopee. Kualitasnya bagu. Amanah. Pokonya. 👍👍👍👍👍👍😍,2022-05-11 1:09:59,positif
Mantab dengan adanya shoope sy g perlu jalan lagi ke pasar .appun yg dibutuhkan selalu ada.,2022-07-07 6:05:41,positif
Ada masalah contac CS malah gak dpt solusi disuruh nunggu 3 hari,2022-07-25 13:05:06,negatif
"Shope sangat membantu untuk belanja tidak jauh'' dan tidak harus hadi ke tempat, cukup klik aja di aplikasi shope, semua ada dan lengkap.",2020-10-24 2:08:55,positif
"Aplikasi sangat membantu,mau beli apapun ada di aplikasi ini,dan harganya terjangkau,tapi hanya saja penjualnya salah kirim kok pembelinya dapat sangsi nggak bisa cod,seharusnya penjual yg dapat sangsi tolong yah kedepannya di perbaiki",2022-09-05 14:45:43,positif
nama saya epan nopriadi dari ulak jermun.menurut saya aplikasi ini sangt memudahkan belanja.tanpa panik dg harga bisa dicari yg lebih tarjangkau.dan tanpa ada ongkos ongkir yg gratis..semoga aplkasi ini lebih keren lagi bonus nya lebih banyak baik dari harga diskon waupun ongkir gratis sampai yg diperlukan tanpa penguna baru sampai selanjutnya.ok semoga sukses buat aplikasinya,2022-05-26 15:14:26,negatif
gmn mo lancar mo login aja susahnya setengah mati ribet banget ..masa pasword salah udah jelas pake no hp email sama juga gagal mulu,2022-05-25 11:51:18,negatif
"Yang mengatakan shopee ga baik,pelayanan nya ga baik atau bla bla shopee kurang memuaskan itu SALAH BESAR.. Aplikasi SHOPEE mantap dan terbaik pokok. Semakin sukses dan sukses lagi SHOPEE",2021-11-09 0:44:00,positif
Ini kok aplikasinya tidak bisa didownload yah? kmrin punya tapi terhapus.Sekarang mau download ulang tpi gak bisa2.... Dari kmarin mutar2 saja tpi dag pernah berhasil diinstal.,2020-02-18 1:44:53,negatif
"Tidak peduli pembeli, banyak sekali toko2 dishopee penjual2 nakal ,yg pelayanannya buruk ,bahkan utk retur barang aj di persulit, barang yg di kirim tidak sesuai, yg menang pasti penjual ,padahal bukti2 yg dibutuhkan sdh ad. Toko seperti ini menjamur di shopee. Sdh malas belanja disini.",2022-06-28 16:13:36,negatif
"Keren dan memudahkan untuk bertransaksi, tanpa harus muter² nyari² toko dan produk... Semoga makin banyak seller yg terbantu dengan aplikasi ini. Terima kasih.",2020-11-08 5:54:01,positif
"Aplikasi nya mudah dan semua produk dijelaskan secara detail, bisa diliat dari hasil penilaian pembeli sangat membantu buat calon pembeli lain nya",2021-12-22 23:36:27,positif
Shope memang sangat baik untuk berbelanja,2022-07-25 13:33:24,positif
"Paket tidak kunjung sampai, sudah tidak jelas lagi dari pihak shopee nya nih,masak bisa lebih dari 1minggu tidak juga sampai paket nya",2022-05-24 9:21:15,negatif
"Tolong update biar bisa kita hapus riwayat pembelian, jangan buat ribet cara kita hapus,",2022-07-26 20:50:12,negatif
Aplikasi shopee memang aplikasi belanja online no 1 se indonesia cuma masalahnya kalo buka suka keluar sendiri tingkatan lagi ya gua masih tetap pake apk ini kalo mau belanja gua tetap pake apk shopee,2021-05-29 12:59:57,positif
"Puas belanja di shoppee. Pengiriman cepat, respon penjual ramah, dan cepat. Kurirnya baik dan tanggap. Makasih shopee tempat belanja online terbaik..👍",2021-07-23 11:04:38,positif
Gk usah terlalu sering nongol di iklan hp gue. Lama2 bisa KO hp,2022-07-10 12:56:28,positif
"aplikasinya bagus, cuman terkadang ongkirnya agak kemahalan kalo nyampe daerah sini😂 tapi enggak papa, makasih shopee udah mempermudah belanja",2022-09-02 5:16:44,positif
"Lemot Jasa kirim Antar aja di HAPUS saja, promo free ongkir tp kurirnya antar aja. Kurir gek niat kerja. Aplikasi LEMOT, kurir jg LEMOT 😡🤬",2022-04-26 12:34:40,negatif
"Ngx bisa kasih penjelasan ,,,,, Yg jelas buat yg mau nyobain apa salahnya kalu ngak sesuai kan kita bisa buang aplikasinya ,,kan beres Kalau saya pribadi kasih bintang satu udah sukur bangat 👎👎👎👎👎 Mending pinda ke Lazada aja keren",2022-04-19 6:12:50,negatif
"Penarikan saldo penjual aja bisa lama banget, ngambil duit sendiri bisa segitu ribetnya. Abis itu dijatah sekali sehari. Masa garansi diperpanjang jd 2hr, ya kali pembeli gercep konfirmasi terima barang kadang ada yg dibiarin gitu aja sampai kita harus nunggu 2 hari. Penjual besar mah bisa santai, gimana dgn penjual kecil yg uangnya harus diputerin lagi. Bisa nggak sih shopee bikin sistem kayak gofood punya, tanpa pengajuan penarikan uang masuk sendiri ke rekening. Itu kan hak penjual",2021-03-18 13:35:42,negatif
Memudahkan untuk kebutuhan mendesak disaat pandemi tanpa harus keluar rumah dan pilihan produknya pun bervariasi ...hanya saja ongkirnya masih terlalu mahal dibanding aplikasi lain..yg banyak free ongkir.,2020-12-08 1:18:34,positif
Kenapa sekarang voucher gratis ongkirnya turun sekarang 10k padahal dulu 40k...saya mohon untuk shopee walaupun udah jadi no.1 tetap pertahanin yang dulu jangan pelit...kalau kaya gini terus kayaknya saya bakal pindah.,2021-07-19 5:32:06,negatif
Menyenangkan bisa belanja di shopee,2022-08-30 7:57:05,positif
"Suka skali smaa shoope,tapi tolong dong spaylaternya ditambah sampai cicilan 24 bulan hehhehe",2022-03-27 4:09:35,positif
"makin lama apk shopee kok makin ribet iyaa,",2022-08-14 4:03:06,positif
"2 versi pembaruan terakhir membuka aplikasi saja tidak bisa, lebih lancar versi lama. Kalo update versi itu team pengembang seharusnya mencoba dulu di berbagai macam gadget,bukan hanya main update tanpa uji coba. Tidak perlu kirim email2 segala,cukup disini saja",2018-10-26 0:23:26,negatif
Waktu penarikan saldo terlalu lama.... Kenapa tidak seperti aplikasi sebelah... Knp disini pakai estimasi sedangkan aplikasi sebelah tidak..?,2022-08-24 3:47:16,positif
"shoppe banyak macam barangnya sesuai dengan keinginan pembeli, para penjual nya pun ramah"" n selalu di respon dengan baik. semoga semakin jaya terus y shoppe n yg ikutan gabung dengan shoppe.online shop yg bagus n gak mahal",2020-07-02 19:06:13,positif
Kenapa shopee tidak adil untuk para dropshiper dengan tidak bisanya input resi manual. Sehingga kadang kami rugi di ongkir dan transaksi ngk bisa dilacak oleh customer. Lama2 para dropshiper akan mati karena pihak shopee hanya mendukung perusahaan besar. Mohon jadi bahan perhatian,2020-10-12 20:33:56,negatif
"Suka banget belanjaa online dishopee, apalagi buat orang yang mageran kaya aku, males pergi"" kalo ga penting"" banget, tinggal rebahan,klik"" terus paket tau"" udah nyampe dehh.",2020-04-13 19:25:10,positif
Terima kasih shopee sudah melayani pembelian pembelian dan ongkir ongkir yang pasti terjangkau dan murah sekali lagi terima kasih shopee sukses selalu,2022-08-27 11:06:42,positif
"Buat pengguna, rajin rajin bersihkan cache, biar gak berat",2022-08-06 14:56:37,positif
Parah!!! Biaya admin smpe 1000 skrng dikit lagi juga goceng,2022-09-01 14:06:15,negatif
Udah di perbarui. Tapi tetep aja gk bisa . gak mau keluar gambar nya . total koin nya jg gak muncul ??? Menghubungkan terus. Padahal sinya bagusssssss . buka aplikasi apa aja lancat 😑,2020-03-18 1:27:25,negatif
Assaalammulaikum Wr.Wb selamat pagi semuanya aplikasi ini sangat bagusss sekali dan bisa membeli apa pun sesuatu yang kita perlukan yang kita butuhkan baguuuusss bagusssssssss,2022-05-24 5:06:19,positif
"Makasih buat shopee.. even even yg di berikan sangat menarik. Ongkir murah', pengiriman cepat. Pokoknya aq puas deh sama ini aplikasi. Masalah saya pun terselesaikan..love you shopee..",2020-11-14 16:37:36,positif
"Aplikasinya makin berat. Jadi rada males ngepoin produk2 terlalu lama, klik produk loadingnya lama. Jadi sy mengakalinya dgn ngepoin produk di apk sebelah trus ordernya di shopee 😏😏",2022-07-09 7:15:43,negatif
"Menurut aku ini aplikasi nya bagus banget... Dpt paylater untuk cicilan dan skrg aku dapet paylater untuk pinjaman, selalu ada kenaikan limit otomatis tanpa diajuin, sangat membantu bangt.. Terimakasih shopee 😘❤️🤝",2020-10-26 14:36:25,positif
Sebelumnya make aplikasinya aman² aja. Tapi kenapa ya baru tadi pagi sampe sore ini shope error. Punya adek saya gitu juga. Tolong d perbaiki yaa,2021-04-02 0:54:47,positif
Perlu diperbanyak gratis ongkir nya dan ketepatan pengiriman perlu diperhatikan sering nyampainya ke tetangga padahal nomor rumah dah tertera,2022-05-10 22:37:42,positif
"Saya install aplikasi shopee kenapa tidak bisa dibuka ya, malah langsung keluar aplikasi padahal jaringan internet saya sedang bagus dan tidak ada kendala apapun. Mohon infonya untuk ini",2022-06-28 11:39:02,negatif
"Saya top up emoney seminggu lebih ga masuk. CS cuma jawab pengecekan-pengecekan terus. Masak iya seminggu lebih pengecekannya. Kalah sama sebelahnya, 1x24 jam tidak masuk langsung kembali uangnya. Bagaimana ini kok merugikan sekali",2020-07-10 22:45:59,negatif
"Makasih shoppe,aku suka dan suka banget belanja di shoppe",2022-05-01 11:13:06,positif
"Tambah lemot 👎 mereka cuma suka karena barangnya murah, kalo kualitas layanan lebih baik toko ijo Kalo dapat keuntungan jangan cuma buat bayar tukul, bagusin juga aplikasi nya",2022-07-05 15:11:17,negatif
"Tertolong bgt sama shopee kalo lagi males keluar buat beli sesuatu tinggal pesen aja langsung sampe deh, ditambah lagi selalu dpt voucher gratis ongkir, barang² yg dijual juga murah²👍",2021-10-17 8:05:38,positif
Shopee itu bener bener bagus banget yah aku suka dengan shoppe kalian yang suka shopping kaya aku mendingan download shoppe sekarang juga ayo di serbu bagus banget yah langsung aja ke shopee cod yang kata shoppe jelek jangan di liat kalo mau bukti in sendiri begini download shoppe dulu buka shoppe terus ketik mana yang mau kita beli terus muncul deh bagus bagus banget loh😆😁 kalo udah kecanduan shopee rasa nya pengen shopping tiap hari🤭,2022-05-09 7:38:17,positif
"Gilaaaaa.... Makin kesini shopee enggak banget dah, harus update tiap hari coba, klo ga di update muter2 doang. Asli ngeselin bgt...!!! Gratis ongkir juga udah susah, udh di klaim ga bisa dipake... Udh di clear semuanya",2021-05-29 9:33:10,negatif
